Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,'157434380521,shopify.errors.reset_password_html,ar,,,"This email address is already associated with an account. If this account is yours, you can <a href=""/account/login#recover"">reset your password</a>","هذا العنوان البريدي مرتبط بحساب. إذا كان هذا الحساب لك، يمكنك <a href=""/account/login#recover"">إعادة تعيين كلمة المرور</a>"
ONLINE_STORE_THEME,'157434380521,shopify.errors.verify_email,ar,,,"We have sent an email to %{customer_email}, please click the link included to verify your email address.",لقد أرسلنا بريدًا إلكترونيًا إلى %{customer_email}، الرجاء الضغط على الرابط المرفق للتحقق من عنوان بريدك الإلكتروني.
ONLINE_STORE_THEME,'157434380521,shopify.errors.product_not_available,ar,,,product is not published for this customer.,الحساب غير منشور لهذا العميل.
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.title,ar,,,Create an Ecommerce Website and Sell Online! Ecommerce Software by Shopify,أنشئ موقع تجارة إلكترونية وبع عبر الإنترنت! برنامج التجارة الإلكتروني من Shopify
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.heros.store_unavailable,ar,,,"Sorry, this store is currently unavailable.",عذرًا، المتجر غير متاح حاليًا.
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.open_a_store.header,ar,,,Open a new Shopify store,افتح متجر Shopify جديد
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.open_a_store.caption,ar,,,"Start a 3-day free trial, then continue for $1/month for the next 3 months.",ابدأ تجربة مجانية لمدة 3 أيام، ثم استمر بـ1$/الشهر للأشهر الثلاثة التالية.
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.open_a_store.link_text,ar,,,Sign up now,سجّل الآن
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.editions.header,ar,,,Check out Shopify Editions,اطّلع على Shopify Editions
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.editions.caption,ar,,,"With 100+ product updates, you can be more productive and creative, and powerful in commerce than you ever imagined.",مع أكثر من 100 تحديث للمنتجات، تزداد إنتاجيتك وإبداعتك وتصبح أقوى في التجارة كما تخيلت.
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.editions.link_text,ar,,,Explore latest Editions,استكشف الإصدارات الأحدث
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.store_owner.header,ar,,,Are you the store owner?,هل أنت مالك المتجر؟
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.store_owner.caption,ar,,,Are you having trouble getting into your store? Try the %{forgot_your_store_link} feature. If you would like to reactivate your store contact %{shopify_support_link}.,هل تواجه صعوبة في الدخول إلى متجرك؟ جرّب ميزة %{forgot_your_store_link}. إذا رغبت بإعادة تفعيل متجرك اتصل بـ%{shopify_support_link}.
ONLINE_STORE_THEME,'157434380521,shopify.errors.shop_404.ctas.store_owner.shopify_support_link_text,ar,,,Shopify support,دعم Shopify
ONLINE_STORE_THEME,'157434380521,shopify.notices.customer.denylisted_reset_password,ar,,,Your account couldn't be accessed because the current password is not secure. You will receive an email to update your password.,لا يمكن الوصول إلى حسابك لأن كلمة المرور الحالية غير آمنة. ستتلقى بريدًا إلكترونيًا لتحديث كلمة المرور.
ONLINE_STORE_THEME,'157434380521,shopify.notices.customer.signup_disabled,ar,,,Customer account creation has been disabled.,تم تعطيل إنشاء حساب عميل.
ONLINE_STORE_THEME,'157434380521,shopify.notices.address.updated,ar,,,Successfully updated address.,تم تحديث العنوان بنجاح.
ONLINE_STORE_THEME,'157434380521,shopify.notices.address.error_updating,ar,,,Error updating address,خطأ في تحديث العنوان
ONLINE_STORE_THEME,'157434380521,shopify.notices.address.created,ar,,,Successfully created address,تم إنشاء العنوان بنجاح
ONLINE_STORE_THEME,'157434380521,shopify.notices.address.error_creating,ar,,,Error creating address.,خطأ في إنشاء العنوان
ONLINE_STORE_THEME,'157434380521,shopify.notices.address.deleted,ar,,,Successfully deleted address,تم حذف العنوان بنجاح
ONLINE_STORE_THEME,'157434380521,shopify.notices.address.error_deleting,ar,,,Error deleting address.,خطأ في حذف العنوان
ONLINE_STORE_THEME,'157434380521,shopify.notices.line_item.item_status.add_variant,ar,,,Added %{delta},تمت الإضافة %{delta}
ONLINE_STORE_THEME,'157434380521,shopify.notices.line_item.item_status.increment_item,ar,,,Added %{delta},تمت الإضافة %{delta}
ONLINE_STORE_THEME,'157434380521,shopify.notices.line_item.item_status.decrement_item,ar,,,Removed %{delta} of %{total},تمت الإزالة %{delta} من %{total}
ONLINE_STORE_THEME,'157434380521,shopify.notices.line_item.item_status.decrement_fulfilled_line_item,ar,,,Returned %{delta} of %{total},تم إرجاع %{delta} من %{total}
ONLINE_STORE_THEME,'157434380521,shopify.notices.line_item.item_status.decrement_return_line_item,ar,,,Removed %{delta} from return,تمت الإزالة %{delta} من الإرجاع
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.not_available,ar,,,This order is not available,هذا الطلب غير متاح
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.authorized,ar,,,Authorized,مفوَّض
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.pending,ar,,,Pending,قيد الانتظار
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.paid,ar,,,Paid,مدفوع
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.unpaid,ar,,,Unpaid,غير مدفوع
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.voided,ar,,,Voided,ملغي
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.partially_paid,ar,,,Partially paid,مدفوع جزئياً
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.partially_refunded,ar,,,Partially refunded,مُسترد جزئياً
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.refunded,ar,,,Refunded,مُسترد
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.financial_status.expired,ar,,,Expired,انتهت صلاحيته
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.fulfillment_status.fulfilled,ar,,,Fulfilled,تم التنفيذ
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.fulfillment_status.complete,ar,,,Complete,مكتمل
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.fulfillment_status.partial,ar,,,Partial,جزئي
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.fulfillment_status.unfulfilled,ar,,,Unfulfilled,غير مُنجز
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.fulfillment_status.restocked,ar,,,Restocked,أعيدت مخزونها
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.transaction_status.success,ar,,,Success,نجاح
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.transaction_status.pending,ar,,,Pending,قيد الانتظار
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.transaction_status.failure,ar,,,Failure,فشل
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.transaction_status.error,ar,,,Error,خطأ
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cancel_reason.declined,ar,,,Payment declined,تم رفض الدفع
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cancel_reason.inventory,ar,,,Items unavailable,العناصر غير متاحة
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cancel_reason.fraud,ar,,,Fraudulent order,طلب مزوّر
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cancel_reason.customer,ar,,,Customer changed/cancelled order,طلب العميل مُغيّر/ملغى
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cancel_reason.staff,ar,,,Staff error,خطأ من فريق العمل
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cancel_reason.other,ar,,,Other,أخرى
ONLINE_STORE_THEME,'157434380521,shopify.notices.order.cash_on_delivery,ar,,,Cash on Delivery (COD),الدفع عند التوصيل (COD)
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.not_found,ar,,,Cart not found,السلّة غير موجودة
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.only_n_items_available,ar,,,You can only add %{count} %{name} to the cart.,يمكنك إضافة %{count} %{name} فقط إلى السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.too_many_items_in_cart,ar,,,You can't add more %{name} to the cart.,لا يمكنك إضافة مزيد من %{name} إلى السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.only_one_added_to_cart,ar,,,Only 1 item was added to your cart due to availability.,تمت إضافة عنصر واحد فقط إلى السلة بسبب التوافر.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.only_n_added_to_cart,ar,,,Only %{quantity} items were added to your cart due to availability.,تمت إضافة %{quantity} عناصر إلى السلة بسبب التوافر.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.maximum_available_quantity_reached,ar,,,The maximum quantity of this item is already in your cart.,الحد الأقصى للكمية لهذا العنصر موجود بالفعل في السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.less_than_minimum,ar,,,This item has a minimum of %{min}.,لدى هذا العنصر حدٌ أدنى قدره %{min}.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.more_than_maximum,ar,,,This item has a maximum of %{max}.,لدى هذا العنصر حد أقصى قدره %{max}.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.not_respect_step,ar,,,You can only add this item in increments of %{step}.,يمكنك إضافة هذا العنصر فقط على دفعات قدرها %{step}.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.empty_update,ar,,,cannot update empty cart,لا يمكن تحديث سلة فارغة
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.missing_parameters,ar,,,no valid id or line parameter,معرّف صالح أو معامل خط مفقود
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.generic_error,ar,,,Cart Error,خطأ في السلة
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.invalid_input,ar,,,%{parameter} parameter is invalid.,معامل %{parameter} غير صحيح.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.product_not_available,ar,,,Product is not available,المنتج غير متاح
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.too_many_line_items_error,ar,,,Your cart can't contain more than %{max} items.,لا يمكن أن تحتوي سلتك على أكثر من %{max} عنصرًا.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.link_expired,ar,,,Link expired,انتهت صلاحية الرابط
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.link_no_longer_exists,ar,,,Link no longer exists.,الرابط لم يعد موجودًا.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.stock_problems_html,ar,,,One or more items are no longer available. We've provided an <a href='%{link}'>updated cart</a>.,عنصر واحد أو أكثر غير متاح بعد الآن. لقد قدّمنا سلة محدثة <a href='%{link}'>.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.changed,ar,,,Cart changed,تم تغيير السلة
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.items_changed,ar,,,One or more items have changed.,تغيّرت عناصر في السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.product_sold_out,ar,,,The product '%{name}' is already sold out.,المنتج '%{name}' باع من المخزون.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.variant_not_found,ar,,,Cannot find variant,يتعذر العثور على المتغيّر
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.variant_requires_selling_plan,ar,,,Variant can only be purchased with a selling plan.,يمكن شراء المتغيّر فقط مع خطة بيع.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.selling_plan_not_available_for_company_locations,ar,,,Only one-time purchase is available for B2B orders,الشراء لمرة واحدة متاح فقط لطلبات B2B
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.digital_product_not_available_for_company_locations,ar,,,This item can't be added to a B2B order,لا يمكن إضافة هذا العنصر إلى طلب B2B
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.buyer_cannot_purchase_for_company_locations,ar,,,You can't purchase for this location,لا يمكنك الشراء لهذا الموقع
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.selling_plan_not_applicable,ar,,,Cannot apply selling plan to variant,لا يمكن تطبيق خطة البيع على المتغيّر
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.shipping_address_not_required,ar,,,This cart does not require shipping,هذه السلة لا تحتاج إلى الشحن
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.shipping_address_invalid,ar,,,There was a problem calculating your shipping rates. Continue to checkout to choose a shipping rate before you complete your order.,حدثت مشكلة في حساب أسعار الشحن. أكمل الدفع لاختيار سعر الشحن قبل إتمام الطلب.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.bundle_requires_components,ar,,,The bundle product '%{name}' cannot be added to the cart.,لا يمكن إضافة المنتج المجمّع '%{name}' إلى السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.gift_card_with_components_not_supported,ar,,,The bundle product '%{name}' cannot be added to the cart.,لا يمكن إضافة بطاقات الهدايا المرتبطة بمكوّنات إلى السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.gift_card_price_must_be_greater_than_zero,ar,,,The bundle product '%{name}' cannot be added to the cart.,لا يمكن إضافة بطاقات الهدايا المرتبطة بمكوّنات إلى السلة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.gift_card_recipient_validation_error,ar,,,The specified gift card recipient is invalid,المستلم المحدد لبطاقة الهدايا غير صالح
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.view_lines_limit_reached,ar,,,Lines must be less than or equal to %{limit},يجب أن تكون الأسطر أكبر من أو تساوي %{limit}
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.cart_too_large,ar,,,Cart is too large.,السلة كبيرة جدًا.
ONLINE_STORE_THEME,'157434380521,shopify.notices.cart.cart_attributes_error,ar,,,Cart attributes contain invalid data.,سمات السلة تحتوي على بيانات غير صالحة.
ONLINE_STORE_THEME,'157434380521,shopify.notices.tags.add_articles,ar,,,Narrow search to articles also having tag %{tag},ضيق البحث إلى مقالات تحتوي أيضًا على الوسم %{tag}
ONLINE_STORE_THEME,'157434380521,shopify.notices.tags.add_products,ar,,,Narrow selection to products matching tag %{tag},ضيق الاختيار إلى المنتجات المطابقة للوسم %{tag}
ONLINE_STORE_THEME,'157434380521,shopify.notices.tags.remove_articles,ar,,,Widen search to articles that aren't tagged %{tag},وسع البحث إلى مقالات غير موسومة بـ %{tag}
ONLINE_STORE_THEME,'157434380521,shopify.notices.tags.remove_products,ar,,,Remove tag %{tag},إزالة الوسم %{tag}
ONLINE_STORE_THEME,'157434380521,shopify.email_marketing.subscribed.confirmation,ar,,,Thank you for subscribing to our mailing list.,شكرًا لاشتراكك في قائمة البريد لدينا.
ONLINE_STORE_THEME,'157434380521,shopify.email_marketing.subscribed.disclaimer,ar,,,You can unsubscribe at any time.,يمكنك إلغاء الاشتراك في أي وقت.
ONLINE_STORE_THEME,'157434380521,shopify.filters.availability.value.out_of_stock,ar,,,Out of stock,نفد المخزون
ONLINE_STORE_THEME,'157434380521,shopify.filters.boolean.true_label,ar,,,Yes,نعم
ONLINE_STORE_THEME,'157434380521,shopify.filters.boolean.false_label,ar,,,No,لا
ONLINE_STORE_THEME,'157434380521,customer_accounts.date.range,ar,,,{{startDate}}–{{endDate}},{{startDate}}–{{endDate}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.navigation_and_structure.account_menu.close_menu_accessibility_label,ar,,,Close Account navigation,إغلاق التنقّل إلى الحساب
ONLINE_STORE_THEME,'157434380521,customer_accounts.navigation_and_structure.generic_accessibility_label,ar,,,{{label}}: {{value}},{{label}}: {{value}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.navigation_and_structure.policy_load_error,ar,,,Couldn't load {{policyName}},تعذر تحميل {{policyName}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_information.people.pagination.loading_accessibility_label,ar,,,Loading people,جارٍ التحميل
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.order_status_and_message,ar,,,{{orderStatus}} - {{message}},{{orderStatus}} - {{message}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.empty_state_subtitle,ar,,,Go to store to place an order.,انتقل إلى المتجر لإجراء الطلب.
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.one_images_accessibility_label,ar,,,Order includes {{lineItemName1}},يتضمن الطلب {{lineItemName1}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.two_images_accessibility_label,ar,,,"Order includes {{lineItemName1}}, {{lineItemName2}}","يتضمن الطلب {{lineItemName1}}, {{lineItemName2}}"
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.three_images_accessibility_label,ar,,,"Order includes {{lineItemName1}}, {{lineItemName2}}, {{lineItemName3}}","يتضمن الطلب {{lineItemName1}}, {{lineItemName2}}, {{lineItemName3}}"
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.four_images_accessibility_label,ar,,,"Order includes {{lineItemName1}}, {{lineItemName2}}, {{lineItemName3}}, {{lineItemName4}}","يتضمن الطلب {{lineItemName1}}, {{lineItemName2}}, {{lineItemName3}}, {{lineItemName4}}"
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.plus_more,ar,,,+{{numberOfAdditionalProducts}},+{{numberOfAdditionalProducts}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_list.order_status_message.table_view.last_updated,ar,,,{{date}},{{date}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_status.delivery_promise_v2.details_modal.expired_delivery_guarantee_description,ar,,,This order’s 30-day Shop Promise guarantee has expired.,ضمان Shop Promise لمدة 30 يومًا لهذا الطلب قد انتهى.
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_status.delivery_promise_v2.details_modal.order_includes_guarantees_description,ar,,,"Shop Promise guarantees fast, reliable delivery. Claim Shop Cash if your order arrives after {{date}}.",يضمن Shop Promise توصيلًا سريعًا وموثوقًا. احصل على Shop Cash إذا وصل طلبك بعد {{date}}.
ONLINE_STORE_THEME,'157434380521,customer_accounts.orders.order_status.delivery_promise.details_modal.shop_cash_claim.may_be_eligible_label,ar,,,"Shop Promise guarantees fast, reliable delivery. Claim Shop Cash if your order arrives late.",يضمن Shop Promise توصيلًا سريعًا وموثوقًا. استرد Shop Cash إذا وصل طلبك متأخرًا.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.grouped_view_components.line_item_summary,ar,,,{{refundableQuantity}} x {{productTitle}},{{refundableQuantity}} × {{productTitle}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.image_gallery.next,ar,,,Show next items,عرض العناصر التالية
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.image_gallery.previous,ar,,,Show previous items,عرض العناصر السابقة
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.image_gallery.load_more_items.one,ar,,,Load {{count}} more items,اعرض {{count}} عناصر إضافية
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.image_gallery.load_more_items.other,ar,,,Load {{count}} more items,اعرض {{count}} عناصر إضافية
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.mobile_summary_toggle_button.open,ar,,,Show order summary,عرض ملخص الطلب
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.mobile_summary_toggle_button.closed,ar,,,Hide order summary,إخفاء ملخص الطلب
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.no_data,ar,,,None,لا يوجد بيانات
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.no_data_provided,ar,,,-,-
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.no_data_provided_accessibility_label,ar,,,{{fieldName}} is empty,{{fieldName}} فارغ
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.not_applicable,ar,,,N/A,N/A
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.paid_amount,ar,,,Paid,مدفوع
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.partially_refunded_label,ar,,,PARTIALLY REFUNDED,مُسترد جزئيًا
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment_confirmation.payment_received,ar,,,Thank you! Your {{amount}} payment was received.,شكرًا لك! تم استلام الدفع بمقدار {{amount}}.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment_confirmation.full_payment_received,ar,,,"Thank you! Your {{amount}} payment was received, and this order is now fully paid.",شكرًا لك! تم استلام الدفع بمقدار {{amount}}، والطلب مدفوع بالكامل الآن.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment_confirmation.payment_authorized,ar,,,Thank you! The balance will be updated when payment is received.,شكرًا لك! سيتحدث الرصيد عندما يتم استلام الدفع.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment_confirmation.dismiss_label,ar,,,Dismiss payment confirmation,إغلاق تأكيد الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.status_in_review,ar,,,Payment due after review,الدفعة مُعلّقة للمراجعة
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.status_unpaid,ar,,,Payment due on {{date}},الدفعة مستحقة في {{date}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.title,ar,,,Payment,الدفعة
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.card_payment_short_details,ar,,,{{paymentTypeLabel}} •••• {{lastDigits}},{{paymentTypeLabel}} •••• {{lastDigits}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.bank_payment_short_details,ar,,,{{paymentTypeLabel}} •••• {{lastDigits}},{{paymentTypeLabel}} •••• {{lastDigits}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.payment_type.gift_card,ar,,,Gift card,بطاقة هدايا
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.payment_type.store_credit,ar,,,Store credit,رصيد المتجر
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.payment_type.money_order,ar,,,Money Order,أمر الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.payment_type.cash_on_delivery,ar,,,Cash on Delivery (COD),الدفع عند الاستلام (COD)
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.payment_type.bank_deposit,ar,,,Bank Deposit,إيداع بنكي
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.payment_type.manual,ar,,,Manual,يدوي
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.card_payment_details,ar,,,ending with {{lastDigits}} - {{formattedTransactionAmount}},ينتهي بـ {{lastDigits}} - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.gift_card_payment_details,ar,,,ending with {{lastDigits}} - {{formattedTransactionAmount}},ينتهي بـ {{lastDigits}} - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.store_credit_payment_details,ar,,,Store credit - {{formattedTransactionAmount}},رصيد المتجر - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.shop_pay_installments.paid_in_installments,ar,,,Paid with Shop Pay installments,مدفوع عبر أقساط Shop Pay
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.shop_pay_installments.view_schedule,ar,,,View schedule,عرض الجدول
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.manual_payment_methods.money_order,ar,,,Money Order - {{formattedTransactionAmount}},أمر الدفع - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.manual_payment_methods.cash_on_delivery,ar,,,Cash on Delivery (COD) - {{formattedTransactionAmount}},الدفع عند التسليم (COD) - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.manual_payment_methods.bank_deposit,ar,,,Bank Deposit - {{formattedTransactionAmount}},إيداع بنكي - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.manual_payment_methods.manual,ar,,,Manual - {{formattedTransactionAmount}},يدوي - {{formattedTransactionAmount}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.transactions.show_all,ar,,,Show all,إظهار الكل
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.transactions.show_less,ar,,,Show less,إظهار أقل
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.transactions.details,ar,,,Details,التفاصيل
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.transactions.payment_details,ar,,,Payment Details,تفاصيل الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.emv_details.auth,ar,,,AUTH:,الموافقة:
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.emv_details.aid,ar,,,AID:,معرّف التطبيق:
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.payment.emv_details.source,ar,,,SOURCE:,المصدر:
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.paid_with_shop_pay_installments_card.paid_with_shop_pay_installments,ar,,,Paid with Shop Pay Installments,مدفوع مع أقساط Shop Pay
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.paid_with_shop_pay_installments_card.description,ar,,,Stay on top of your payment schedule with reminders in the Shop app.,ابقَ مُنظّمًا بجدول الدفع مع تذكيرات في تطبيق Shop.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.paid_with_shop_pay_installments_card.payment_reminders_button,ar,,,Get payment reminders,احصل على تذكيرات الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.paid_with_shop_pay_installments_card.desktop_qr_code_content.title,ar,,,Scan for reminders,امسح للحصول على التذكيرات
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.paid_with_shop_pay_installments_card.desktop_qr_code_content.description,ar,,,Get reminders of your installments with Shop.,تذكّرات الأقساط مع Shop.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.refunded_amount,ar,,,Refunded,مُعاد الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.request_return_failed,ar,,,There was an issue processing your request. Please try again.,حدثت مشكلة أثناء معالجة طلبك. الرجاء المحاولة مرة أخرى.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.login_card.resend_link_and_login,ar,,,"To view your order details, sign in or send a new link to the email or phone number used at checkout.",لعرض تفاصيل طلبك، سجّل الدخول أو أرسل رابطًا جديدًا إلى البريد الإلكتروني أو رقم الهاتف المستخدم عند الدفع.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.login_card.resend_link_only,ar,,,"To view your order details, send a new link to the email or phone number used at checkout.",لعرض تفاصيل طلبك، أرسل رابطًا جديدًا إلى البريد الإلكتروني أو رقم الهاتف المستخدم عند الدفع.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.login_card.log_in,ar,,,Sign in,تسجيل الدخول
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.login_card.resend_link,ar,,,Send new link,أرسل رابطًا جديدًا
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.login_card.link_expired,ar,,,Link expired,انتهت صلاحية الرابط
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.remaining_amount,ar,,,Remaining,المبلغ المتبقي
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_section_title,ar,,,News and offers,الأخبار والعروض
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_description,ar,,,You'll receive marketing emails. You can unsubscribe at any time.,ستصلك رسائل تسويقية. يمكنك إلغاء الاشتراك في أي وقت.
