Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'9218582970601,handle,ar,,,charcoal-salicylic-exfoliating-shampoo,
PRODUCT,'9218582970601,meta_title,ar,,,Champú Exfoliante y Reequilibrante para el Cuero Cabelludo | TARA,
PRODUCT,'9218582970601,meta_description,ar,,,"Champú exfoliante con carbón activo y ácido salicílico que elimina impurezas, células muertas y exceso de sebo sin dañar la barrera natural. ",
PRODUCT,'9218583068905,title,ar,,,Follicle-Boost Serum,سيروم تعزيز البصيلات
PRODUCT,'9218583068905,body_html,ar,,,"<style>#html-body [data-pb-style=FQ128WQ]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""FQ128WQ""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">
<p>Embodying Tara's philosophy, our Follicle-Boost Serum blends rosemary from heritage with peptides from science. Rosemary extract enhances scalp circulation, balances pH, and soothes irritations, creating an optimal environment for hair vitality. Peptides target follicle aging, strengthen hair anchorage and combat early hair loss. The serum also includes hydrolyzed keratin for structural support, Larix europaea wood extract for moisture retention, and clover flower extract to calm scalp irritation. This synergistic blend fortifies and densifies hair, reduces shedding, and supports overall scalp health.</p>
<p> </p>
</div></div></div>","<style>#html-body [data-pb-style=FQ128WQ]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""FQ128WQ""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">\
<p>يتجسد مفهوم تارا في سيروم تعزيز البصيلات، حيث يدمج إكليل الجبل من التراث مع الببتيدات من العلم. يعزز مستخلص إكليل الجبل دوران فروة الرأس، يوازن pH، ويهدئ التهيجات، مخلقاً بيئة مثلى لحيوية الشعر. تستهدف الببتيدات شيخوخة البصيلات، تقوّي تثبيت الشعر وتكافح التساقط المبكّر. كما يشمل السيروم الكيراتين المحلّل لدعم بنيوي، ومُستخلص خشب لاركس أوروبا لاحتفاظ بالرطوبة، ومُستخلص زهرة البرسيم لتهدئة تهيّج فروة الرأس. يعزز هذا المزيج المتآزر الشعر ويكثّفه، يقلل التساقط، ويدعم صحة فروة الرأس بشكل عام.</p>
<p> </p>
</div></div></div>"
PRODUCT,'9218583068905,handle,ar,,,follicle-boost-serum,سيروم-فروة-الراس-اكليل-الجبل-الببتيدات-لتحفيز-البصيلات
PRODUCT,'9218583068905,meta_title,ar,,,Sérum Densificante para el Cuero Cabelludo | TARA,سيروم كثافة فروة الرأس | تارا
PRODUCT,'9218583068905,meta_description,ar,,,"Sérum densificante para el cuero cabelludo con romero y Procapil® que estimula el crecimiento, fortalece la raíz y mejora la densidad capilar.",سيروم كثافة فروة الرأس مع إكليل الجبل وبروكيبيل® يحفز النمو، يقوّي الجذر ويعزز كثافة الشعر.
PRODUCT,'9218583167209,title,ar,,,Strand Thicken Conditioner,بلسم تكثيف الشعر
PRODUCT,'9218583167209,body_html,ar,,,"<style>#html-body [data-pb-style=AEMM81N]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""AEMM81N""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Our weightless conditioner is crafted to hydrate and thicken hair while maintaining a light, manageable feel. Infused with nourishing olive oil, antioxidant-rich grapeseed oil, and hydrating vitamin B5, it smooths the cuticle, calms the scalp, and fortifies each strand. Perfect for daily use, it leaves hair soft, densified, and with a lustrous finish.</p></div></div></div>","<style>#html-body [data-pb-style=AEMM81N]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""AEMM81N""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>بلسم التثبيت خفيف الوزن ومصمم لترطيب وتكثيف الشعر مع الحفاظ على إحساس خفيف وقابل للتحكم. غني بزيت الزيتون المغذي، وزيت بذور العنب الغني بمضادات الأكسدة، وفيتامين B5 المرطب. ينعّم القطعة، يهدئ فروة الرأس، ويقوّي كل شعرة. مثال للاستخدام اليومي، يترك الشعر ناعمًا ومكثفًا وبلمعان لامع.</p></div></div></div>"
PRODUCT,'9218583167209,handle,ar,,,strand-thicken-conditioner,
PRODUCT,'9218583167209,meta_title,ar,,,Acondicionador Densificante con Romero y Péptidos | TARA,بلسم تكثيف مع إكليل الجبل والببتيدات | تارا
PRODUCT,'9218583167209,meta_description,ar,,,"Acondicionador densificante con romero y Capixyl™ que fortalece la fibra capilar, mejora la densidad y reduce la rotura sin apelmazar el cabello.",بلسم تكثيف مع إكليل الجبل وCapixyl™ يعزز ألياف الشعر، يحسن الكثافة ويقلل التكسر دون إتلاف الشعر.
PRODUCT,'9218583265513,title,ar,,,Scalp Prep Shampoo,شامبو تحضير فروة الرأس
PRODUCT,'9218583265513,body_html,ar,,,"<style>#html-body [data-pb-style=YBF88BD]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""YBF88BD""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Our sulfate-free shampoo enhances scalp health and prepares hair for optimal thickness and density. Infused with natural extracts and peptides, it gently cleanses without stripping natural oils, creating the perfect foundation for your hair care routine.</p></div></div></div>","<style>#html-body [data-pb-style=YBF88BD]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""YBF88BD""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>شامبو خالٍ من الكبريتات يعزّز صحة فروة الرأس ويجهّز الشعر ليتحقق أقصى سماكة وكثافة. غني بمستخلصات طبيعية وببتيدات؛ ينظّف بلطف دون سحب الزيوت الطبيعية، مكوّناً الأساس المثالي لروتين العناية بالشعر.</p></div></div></div>"
PRODUCT,'9218583265513,handle,ar,,,scalp-prep-shampoo,
PRODUCT,'9218583265513,meta_title,ar,,,Champú Densificante Romero+ Péptidos | TARA,شامبو تكثيف رويمو+ الببتيدات | تارا
PRODUCT,'9218583265513,meta_description,ar,,,"Champú Densificante sin sulfatos con romero y Capixyl™ que estimula el crecimiento, fortalece el folículo y mejora la densidad del cabello desde la raíz.",شامبو تكثيف خالٍ من الكبريتات مع إكليل الجبل وCapixyl™ يحفز النمو، يقوّي البصيلة ويعزز كثافة الشعر من الجذور.
PRODUCT,'9218583494889,title,ar,,,Age-Well System,نظام العمر-الجيد
PRODUCT,'9218583494889,body_html,ar,,,"<style>#html-body [data-pb-style=XVAFRKE]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""XVAFRKE""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>This 3-step system provides a comprehensive approach to hair care, targeting the signs of aging such as thinning, dryness, and lack of vitality. The regimen starts with a gentle cleanse to maintain scalp health, followed by deep conditioning that restores elasticity and moisture, strengthening hair from within. The final step rejuvenates the scalp, promoting thicker, healthier hair growth and combating external stressors that can accelerate aging.</p></div></div></div>","<style>#html-body [data-pb-style=XVAFRKE]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""XVAFRKE""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>يقدّم هذا النظام ثلاثي المراحل مقاربة شاملة للعناية بالشعر، يستهدف علامات التقدّم في العمر مثل التخفيف، الجفاف، ونقص الحيوية. يبدأ الروتين بتنظيف لطيف للحفاظ على صحة فروة الرأس، يليه ترطيب عميق يعيد المرونة والرطوبة، ويقوّي الشعر من الداخل. الخطوة الأخيرة تُعيد الحيوية لفروة الرأس، وتدعم نمو شعر أكثر كثافة وصحة، وتواجه عوامل الإجهاد الخارجية التي يمكن أن تسرّع الشيخوخة.</p></div></div></div>"
PRODUCT,'9218583494889,handle,ar,,,age-well-system,
PRODUCT,'9218583494889,meta_title,ar,,,Rutina Capilar Anti-edad con Salvia y Multivitaminas | TARA,روتين العناية ضد الشيخوخة للشعر مع الميرمية والفيتامينات المتعددة | تارا
PRODUCT,'9218583494889,meta_description,ar,,,Rutina anti-edad con salvia y vitaminas que fortalece y regenera el cabello desde la raíz. Previene el envejecimiento capilar y retrasa la aparición de canas.,روتين مضاد للشيخوخة مع الميرمية وفيتامينات يقوّي ويجدد الشعر من الجذور. يمنع شيخوخة الشعر ويؤخر ظهور الشيب.
PRODUCT,'9218583527657,title,ar,,,Hair Density System,نظام كثافة الشعر
PRODUCT,'9218583527657,body_html,ar,,,"<style>#html-body [data-pb-style=R69FAJW]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""R69FAJW""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">
<p>The Rosemary+ Peptides Hair Density System embodies Tara's philosophy by blending rosemary from heritage with peptides from science. This 3-step bundle includes: <br><br>1.<strong>  Scalp Prep Shampoo</strong> - Gently cleanses and primes the scalp.<strong><br></strong>2.<strong>  Strand Thicken Conditioner</strong> - Hydrates and fortifies each strand.<strong><br></strong>3. <strong> Follicle-Boost Serum</strong> - Stimulates and nourishes follicles.</p>
<p>Together, these products create a synergistic effect that supports scalp health, enhances hair density, and reduces shedding. The combination of hydrolyzed keratin, larix europaea wood extract, and clover flower extract ensures optimal results.</p>
</div></div></div>","<style>#html-body [data-pb-style=R69FAJW]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""R69FAJW""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">\
<p>نظام كثافة الشعر بإكليل الجبل والببتيدات يجسد فلسفة تارا بدمج إكليل الجبل التراثي مع الببتيدات العلمية. تضم هذه الحزمة ذات الثلاث خطوات: <br><br>1.<strong>  شامبو تحضير فروة الرأس</strong> - ينظّف بلطف ويركّب فروة الرأس.<strong><br></strong>2.<strong>  بلسم تكثيف الخيوط</strong> - يرطّب ويقوّي كل شعرة.<strong><br></strong>3. <strong> سيروم تعزيز البصيلة</strong> - يحفّز ويغذّي البصيلات.</p>
<p>معًا، تخلق هذه المنتجات تأثيرًا تآزريًا يدعم صحة فروة الرأس، ويزيد كثافة الشعر، ويقلل التساقط. يضمن مزيج الكيراتين المحلّل، ومُستخلص خشب لاركس أوروبا، ومُستخلص زهرة البرسيم نتائج مثلى.</p>
</div></div></div>"
PRODUCT,'9218583527657,handle,ar,,,hair-density-system,
PRODUCT,'9218583527657,meta_title,ar,,,Tratamiento Densificador para el Cabello | TARA,علاج كثافة الشعر | تارا
PRODUCT,'9218583527657,meta_description,ar,,,"Rutina densificante de 3 pasos que actúa desde la raíz para impulsar el crecimiento, fortalecer el folículo y protege frente al daño oxidativo.",
PRODUCT,'9218583560425,title,ar,,,Scalp + Hair Revival System,نظام إعادة إحياء فروة الرأس والشعر
PRODUCT,'9218583560425,body_html,ar,,,"<style>#html-body [data-pb-style=Y5UIA8A]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""Y5UIA8A""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Experience a comprehensive approach to scalp and hair care with our Detox Scalp+Hair Revival System. This 3-step system includes an exfoliating shampoo to remove buildup, a smoothing conditioner to hydrate and enhance texture, and a soothing serum to balance the scalp. Formulated with a blend of charcoal, Ghassoul Clay, Avocado Oil, Cactus, and Red Seaweed, this system revitalizes your hair and scalp, promoting stronger, healthier hair. Perfect for those seeking a thorough detox and rejuvenation of their hair and scalp.</p></div></div></div>","<style>#html-body [data-pb-style=Y5UIA8A]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""Y5UIA8A""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>استمتع بنهج كامل للعناية بفروة الرأس والشعر مع نظام Detox Scalp+Hair Revival. يتضمن هذا النظام ثلاث خطوات: شامبو تقشيري لإزالة التراكم، بلسم تمليس لترطيب وتحسين الملمس، وسيروم مهدئ يوازن فروة الرأس. مُكوَّن من خليط من الفحم، طين الغسّول، زيت الأفوكادو، الصبار، والطحالب الحمراء، هذا النظام ينشّط شعرك وفروة رأسك، مع شعر أقوى وأكثر صحة. مثالي لمن يبحث عن تطهير عميق وتجديد للشعر وفروة الرأس.</p></div></div></div>"
PRODUCT,'9218583560425,handle,ar,,,scalp-hair-revival-system,
PRODUCT,'9218583560425,meta_title,ar,,,Rutina Detox Capilar Purificante y Equilibrante | TARA,روتين ديتوكس فُـروة الرأس المنقى والمتوازن | تارا
PRODUCT,'9218583560425,meta_description,ar,,,"Rutina Capilar Detox que purifica el cuero cabelludo, regula el sebo y fortalece la fibra. Cabello más limpio, ligero, brillante y revitalizado desde la raíz.",نظام تفكيك فروة الرأس Detox يطهر فروة الرأس، ينظّم الزهم، ويقوّي ألياف الشعر. شعر أنقى، أخف، لامع ومجدّد من الجذور.
PRODUCT,'9218583593193,title,ar,,,Botanical Water Cream,كريم ماء نباتي
PRODUCT,'9218583593193,body_html,ar,,,"<style>#html-body [data-pb-style=RRXNNL1]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=BU20IAF]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""RRXNNL1""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""BU20IAF""><p id=""FSM4TNN"">Our water cream melts into your skin at first touch. Formulated with hyaluronic acid to retain moisture, our thirst quencher heroes malachite to help prevent the appearance of fine lines and wrinkles, blue lotus, a powerful botanical hydrator rich in antioxidants such as phenols and flavonoids, and blue daisy, a naturally calming flower. A water and nutrient delivery system, to your skin, this instant and long-lasting hydrator is also silicone free, which means non-comedogenic, kind to you, and to the planet. </p></div></div></div>","<style>#html-body [data-pb-style=RRXNNL1]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=BU20IAF]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""RRXNNL1""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""BU20IAF""><p id=""FSM4TNN"">كريمنا المائي يذوب في بشرتك عند اللمسة الأولى. صُمم بحمض الهيالورونيك للحفاظ على الرطوبة. يحتوي على مالاكيت للمساعدة في منع ظهور الخطوط الدقيقة والتجاعيد. اللوتس الأزرق مرطب نباتي قوي غني بمضادات الأكسدة مثل الفينولات والفلافونويدات. وأقحوان أزرق، زهرة مهدئة بطبيعتها. نظام توصيل للماء والمغذيات لبشرتك. هذا المرطب الفوري والطويل الأمد خالٍ من السيليكون، مما يعني أنه غير مسبب انسداد المسام، لطيف معك ومع الكوكب. </p></div></div></div>"
PRODUCT,'9218583593193,handle,ar,,,botanical-water-cream,كريم-الندى-المائي
PRODUCT,'9218583625961,title,ar,,,Argan Oil,
PRODUCT,'9218583625961,body_html,ar,,,"<style>#html-body [data-pb-style=KRH6AKK]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=T80E7Q4]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""KRH6AKK""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""T80E7Q4""><p><span style=""font-weight: 400;"">100% pure, cold-pressed Argan Oil. Extracted from high quality argan fruit kernels, it is preserved in a raw state to retain a high concentration of vitamins, antioxidants and fatty acids. The natural scent is removed through evaporation to avoid chemical refinement, resulting in a lightweight oil that penetrates the skin barrier to deeply hydrate and nourish. Non-greasy and non-comedogenic, it absorbs quickly and can also be used as a primer. </span></p></div></div></div>",
PRODUCT,'9218583625961,handle,ar,,,argan-oil,زيت-الأرغان-المغدي
PRODUCT,'9218583724265,title,ar,,,Nourishing Dry Oil,زيت-جاف-مغذٍ
PRODUCT,'9218583724265,body_html,ar,,,"<style>#html-body [data-pb-style=HUCD3AA]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=FY0WMXY]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""HUCD3AA""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""FY0WMXY""><p><span style=""font-weight: 400;"">A transformative formula of nine nutrient-rich botanical oils for your best glowing skin. Formulated with bakuchiol, the kind-to-skin, natural alternative to retinol, our all-in-one treatment helps diminish the appearance of fine lines, improve skin tone and fights signs of atmospheric aging without increasing photosensitivity. Jojoba and Sandalwood oils work synergistically to regulate sebum levels, boost collagen production and soothe inflammation, while Padina Pavonica Extract provides an added barrier against toxins and pollutants. Lightweight and non-comedogenic, it is safe to use daily. Top-up throughout the day for extra glow.</span></p></div></div></div>",
PRODUCT,'9218583724265,handle,ar,,,nourishing-dry-oil,
PRODUCT,'9218583855337,title,ar,,,Deep Cleansing Clay Mask,قناع-الطين-العميق-للتنظيف
PRODUCT,'9218583855337,body_html,ar,,,"<style>#html-body [data-pb-style=LWCBLXR]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=ABHKM3X]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""LWCBLXR""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""ABHKM3X""><p><span style=""font-weight: 400;"">A combination of natural clays and nutrient-rich ingredients that cleanse and rebalance the skin. Our formula gently draws up impurities from deep within the pores while exfoliating the surface to remove cell buildup and excess oil, leaving skin feeling softer, smoother and less prone to breakouts.</span></p></div></div></div>","<style>#html-body [data-pb-style=LWCBLXR]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=ABHKM3X]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""LWCBLXR""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""ABHKM3X""><p><span style=""font-weight: 400;"">مزيج من الطين الطبيعي ومكوّنات غنية بالمغذيات تنظف البشرة وتعيد توازنها. تسحب تركيز الشوائب من أعماق المسام بلطف وتقشر السطح لإزالة تراكم الخلايا والزهم الزائد، وتترك البشرة أكثر نعومة ومرونة وأقل عرضة للبثور.</span></p></div></div></div>"
PRODUCT,'9218583855337,handle,ar,,,deep-cleansing-clay-mask,ماسك-الطين-المنقي
PRODUCT,'9218584051945,title,ar,,,Hair Stimulation System,نظام-تحفيز-فروة-الرأس
PRODUCT,'9218584051945,body_html,ar,,,"<style>#html-body [data-pb-style=UVVRL6D]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""UVVRL6D""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">
<p>Our Onion+ Peptides Hair Stimulation System is meticulously formulated to address thinning hair and scalp health. This system includes the Volumizing Shampoo, Thickening Conditioner, and Follicle-Stimulating Scalp Serum, working together to create an optimal environment for hair production and growth.</p>
<p> </p>
</div></div></div>","<style>#html-body [data-pb-style=UVVRL6D]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""UVVRL6D""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>نظام تحفيز فروة الرأس بالبصل والببتيدات مُصمّم بعناية لمعالجة ترقّق الشعر وصحة فروة الرأس. يشمل النظام شامبو تكثيف الشعر، ومكثف ترميم الشعر، ومصل فروة الرأس المنشّط للبصيلات، وتعمل معاً لتهيئة بيئة مثالية لإنتاج ونمو الشعر.</p> </div></div></div>"
PRODUCT,'9218584051945,handle,ar,,,hair-stimulation-system,
PRODUCT,'9218584051945,meta_title,ar,,,Rutina anticaída con cebolla y péptidos | TARA,روتين مضادّ التساقط بالبصل والببتيدات | تارا
PRODUCT,'9218584051945,meta_description,ar,,,"Rutina en 3 pasos anticaída que fortalece el folículo, reduce la caída y estimula el crecimiento. Formulado con cebolla y Capixyl™.",روتين من 3 خطوات مضادّ التساقط يقوّي البصيلة، يقلل التساقط ويحفّز النمو. تركيبة بالبصل وCapixyl™.
PRODUCT,'9218584084713,title,ar,,,Beauty Case,حقيبة توقيع
PRODUCT,'9218584084713,handle,ar,,,beauty-case,حقيبة-الجمال
PRODUCT,'9218584117481,title,ar,,,Black Garlic + Ceramides Deluxe Sample Routine,روتين عينة فاخرة: الثوم الأسود + السيراميدات
PRODUCT,'9218584117481,handle,ar,,,black-garlic-ceramides-deluxe-sample,عينة-فاخرة-ثوم-أسود-وسيراميدات
PRODUCT,'9218584150249,title,ar,,,Onion + Peptides Deluxe Sample Routine,روتين عينة فاخرة: البصل + الببتيدات
PRODUCT,'9218584150249,handle,ar,,,onion-peptides-deluxe-sample,عينة-فاخرة-بصل-وببتيدات
PRODUCT,'9218584183017,title,ar,,,Date + Multivitamin Deluxe Sample Routine,روتين عينة فاخرة: التمر + Multivitamin
PRODUCT,'9218584183017,handle,ar,,,date-multivitamin-deluxe-sample,عينة-فاخرة-تمر-ومتعدد-الفيتامينات
