Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'9218579726569,title,ar,,,Strengthening Scalp Serum,
PRODUCT,'9218579726569,body_html,ar,,,"<div><div><div>
<p>Fully restore scalp vitality from the root with the Black Garlic + Ceramides Strengthening Scalp Serum, an advanced leave-in treatment powered by ABG10+® Black Garlic Extract and Ceramides to repair the scalp’s natural barrier, fortify follicles, and stimulate healthy growth while protecting against environmental and oxidative stress.</p>
<p>Enriched with 3% Vitamin C, Biotin, Glutathione, and Silverfree™ Peptide, this high-efficacy serum delivers a powerful antioxidant and anti-aging effect that supports stronger, thicker, and shinier hair over time — while helping delay the appearance of grays for a more vibrant, youthful look.</p>
<p>Its water-based, lightweight and non-greasy texture absorbs quickly to rebalance and renew scalp functions, optimizing conditions for healthy hair growth while preventing dryness or irritation.</p>
<p>With consistent use, the scalp feels energized, follicles are reinforced, and hair appears denser, more radiant, and full of life.</p>
<p>Ideal for all scalp types, including sensitive scalps or those prone to thinning, breakage, or dullness.</p>
<p> </p>
</div></div></div>",
PRODUCT,'9218579726569,handle,ar,,,strengthening-scalp-serum,
PRODUCT,'9218579726569,product_type,ar,,,,
PRODUCT,'9218579726569,meta_title,ar,,,Fortifying Scalp Serum | TARA,
PRODUCT,'9218579726569,meta_description,ar,,,"Leave-on scalp serum that strengthens, restores the lipid barrier and protects against oxidative stress for denser, more resilient hair.",
PRODUCT,'9218579857641,title,ar,,,Repairing Hair Mask,
PRODUCT,'9218579857641,body_html,ar,,,"<div><div><div>
<p>Rebuild and restore damaged hair with the <strong>Black Garlic + Ceramides Repairing Mas</strong>k, a highly restorative treatment designed to strengthen, hydrate, and protect brittle strands. Infused with <strong>ABG10+® Black Garlic Extract </strong>and innovative <strong>Ceramides</strong>, this intensive mask nourishes the hair fiber and rebuilds its inner structure, helping reduce breakage and split ends while improving elasticity, shine, and resilience.</p>
<p>Enriched with Mango Butter, Biotin, Hydrolyzed Rice Protein, Vegetable Collagen, and Vitamin E, it provides deep nourishment, reinforces the hair shaft, and protects strands from future chemical or mechanical stress. </p>
<p>With each application, this <strong>transformative hair mask</strong> smooths and seals the cuticle to defend hair against external aggressors, leaving it soft, manageable, and visibly healthier. Ideal for dry, brittle, or chemically treated hair.</p>
</div></div></div>",
PRODUCT,'9218579857641,handle,ar,,,repairing-hair-mask,
PRODUCT,'9218579857641,product_type,ar,,,,
PRODUCT,'9218579857641,meta_title,ar,,,Ultra Repair Mask for Damaged Hair | TARA,
PRODUCT,'9218579857641,meta_description,ar,,,"Intensive hair mask that reconstructs the hair fiber, replenishes lipids and reduces breakage. Ideal for dry, sensitized, or chemically treated hair.",
PRODUCT,'9218579955945,title,ar,,,Invigorating Shampoo,
PRODUCT,'9218579955945,body_html,ar,,,"<div><div><div><p>Discover the fusion of <strong>advanced actives</strong> and <strong>botanical innovation</strong> with our <strong>Black Garlic + Ceramides Invigorating Shampoo</strong>. A high-performance, sulfate-free formula designed to repair and fortify hair from its foundation: the scalp.<br>Powered by <strong>ABG10+® Aged Black Garlic Extract</strong>, a potent antioxidant complex, it nourishes follicles, stimulates microcirculation, and promotes stronger hair growth. Combined with <strong>Ceramides</strong>, biomimetic lipids that restore the scalp’s natural barrier, the formula locks in moisture, smooths the cuticle, and protects the scalp against external damage. Enriched with <strong>Vitamin E, Olive Oil, and Shea Butter</strong>, it delivers essential nutrients to maintain scalp balance, shine, and long-lasting resilience.<br> With each wash, it gently removes impurities and buildup while optimizing scalp functions — creating the ideal environment for healthy hair renewal. Hair feels softer, looks radiant, and appears visibly stronger, reflecting restored vitality from root to tip.</p></div></div></div>",
PRODUCT,'9218579955945,handle,ar,,,invigorating-shampoo,
PRODUCT,'9218579955945,product_type,ar,,,,
PRODUCT,'9218579955945,meta_title,ar,,,Repairing & Strengthening Shampoo — Black Garlic + Ceramidas | TARA,
PRODUCT,'9218579955945,meta_description,ar,,,"Revitalizing shampoo that strengthens from the root, repairs damage, and protects against thermal and environmental stress. Stronger, more hydrated, and more radiant hair.",
PRODUCT,'9218580021481,title,ar,,,Hair Strength System,
PRODUCT,'9218580021481,body_html,ar,,,"<div><div><div>
<p>Transform your hair and scalp with the Black Garlic + Ceramides Hair Strengthening System, a powerful 3-step ritual designed to rebuild and protect both the scalp and hair fiber from within.</p>
<p>Powered by ABG10+® Black Garlic Extract and potent biomimetic Ceramides, this advanced system restores and strengthens the scalp barrier, fortifies and energizes follicles, and reconstructs damaged strands for visibly healthier, denser, and more resilient hair.</p>
<p>The Invigorating Shampoo purifies and restores the scalp barrier, the Repairing Mask deeply nourishes and rebuilds the hair’s inner structure, while the Strengthening Scalp Serum delivers antioxidants and peptides to energize follicles, protect the scalp from premature aging, and boost long-term hair vitality.</p>
<p>Together, they deeply repair, reinforce, and revive — for hair that’s stronger, smoother, and full of life from the very first use.</p>
<p> </p>
</div></div></div>",
PRODUCT,'9218580021481,handle,ar,,,hair-strength-system,
PRODUCT,'9218580021481,product_type,ar,,,,
PRODUCT,'9218580021481,meta_title,ar,,,Repairing and Strengthening Routine with Black Garlic and Ceramides | TARA,
PRODUCT,'9218580021481,meta_description,ar,,,"Powerful restorative hair routine that rebuilds hair, strengthens it from the root, protects against damage, and restores shine and softness.",
PRODUCT,'9218580119785,title,ar,,,Rejuvenating Scalp Serum,
PRODUCT,'9218580119785,body_html,ar,,,<div><div><div><p>Hair wellness system</p></div></div></div>,
PRODUCT,'9218580119785,handle,ar,,,rejuvenating-scalp-serum,
PRODUCT,'9218580119785,product_type,ar,,,,
PRODUCT,'9218580119785,meta_title,ar,,,Nourishing Scalp Serum | TARA,
PRODUCT,'9218580119785,meta_description,ar,,,"Scalp serum with date extract, vitamins and peptides that strengthens hair from the root, protects against oxidative stress and improves hair vitality.",
PRODUCT,'9218580185321,title,ar,,,Hydrating conditioner,
PRODUCT,'9218580185321,body_html,ar,,,<div><div><div><p>Hydrating conditioner</p></div></div></div>,
PRODUCT,'9218580185321,handle,ar,,,hydrating-conditioner,
PRODUCT,'9218580185321,product_type,ar,,,,
PRODUCT,'9218580185321,meta_title,ar,,,Nourishing Conditioner with Date and Vitamins | TARA,
PRODUCT,'9218580185321,meta_description,ar,,,"Nourishing silicone-free conditioner with date, niacinamida and nourishing oils that repairs, reduces split ends, and improves elasticity without weighing hair down.",
PRODUCT,'9218580250857,title,ar,,,Nourishing shampoo,
PRODUCT,'9218580250857,body_html,ar,,,<div><div><div><p>Hair wellness system</p></div></div></div>,
PRODUCT,'9218580250857,handle,ar,,,nourishing-shampoo,
PRODUCT,'9218580250857,product_type,ar,,,,
PRODUCT,'9218580250857,meta_title,ar,,,Nourishing Shampoo with Date and Vitamins | TARA,
PRODUCT,'9218580250857,meta_description,ar,,,"Nourishing sulfate-free shampoo that gently cleanses, nourishes and strengthens the hair. With date and antioxidant vitamins to reduce frizz and impart shine.",
PRODUCT,'9218580381929,title,ar,,,Hair wellness system,
PRODUCT,'9218580381929,body_html,ar,,,<div><div><div><p>Hair wellness system</p></div></div></div>,
PRODUCT,'9218580381929,handle,ar,,,hair-wellness-system,
PRODUCT,'9218580381929,product_type,ar,,,,
PRODUCT,'9218580381929,meta_title,ar,,,Nourishing Routine for Dry and Damaged Hair | TARA,
PRODUCT,'9218580381929,meta_description,ar,,,"Nourishing routine with date and vitamins that strengthens, repairs, and reduces breakage. Softer, shinier hair protected against hair aging.",
PRODUCT,'9218580480233,title,ar,,,Replenishing Conditioner,
PRODUCT,'9218580480233,body_html,ar,,,"<div><div><div><p>This conditioner is designed to restore vitality and protect against the signs of aging hair. Its formula locks in moisture, improving elasticity and reducing breakage. By deeply nourishing the hair shaft, it strengthens strands from within, leaving hair smoother and more manageable. Its carefully balanced ingredients help repair damage caused by environmental stressors and daily wear. This conditioning step promotes long-lasting hydration, enhances softness, and supports the natural resilience of the hair, making it appear healthier and more vibrant over time.</p></div></div></div>",
PRODUCT,'9218580480233,handle,ar,,,replenishing-conditioner,
PRODUCT,'9218580480233,product_type,ar,,,,
PRODUCT,'9218580480233,meta_title,ar,,,Anti-Aging Repair Conditioner with Sage and Multivitamins | TARA,
PRODUCT,'9218580480233,meta_description,ar,,,"Anti-aging conditioner with sage, vitamins and antioxidant oils that repairs, hydrates, and protects hair, imparting softness, shine, and vitality.",
PRODUCT,'9218580611305,title,ar,,,Revitalizing Shampoo,
PRODUCT,'9218580611305,body_html,ar,,,"<div><div><div><p>Start your journey to youthful hair with our Sage+ Multivitamin Age-Well Revitalizing Shampoo. This first step in our anti-aging system gently cleanses your scalp and hair, removing impurities without stripping natural oils, essential for maintaining hair longevity. Infused with Sage Extract and Vitamins B5 and C, this shampoo provides antioxidant protection and moisture, setting the foundation for a healthier scalp and hair. Experience a gentle yet effective cleanse that revitalizes your hair from root to tip, ensuring it is ready to fully benefit from the conditioning and treatment steps that follow.</p></div></div></div>",
PRODUCT,'9218580611305,handle,ar,,,revitalizing-shampoo,
PRODUCT,'9218580611305,product_type,ar,,,,
PRODUCT,'9218580742377,title,ar,,,Scalp Support Serum,
PRODUCT,'9218580742377,body_html,ar,,,"<div><div><div><p style=""text-align: left;""> This advanced scalp serum targets multiple signs of hair aging. It works to delay the appearance of gray hair by supporting natural pigmentation and enhances hair density by fortifying the scalp. The formula promotes scalp health, ensuring follicles remain strong and elastic, contributing to thicker, healthier hair. By addressing the key signs of aging at the scalp level, it nurtures long-term hair vitality, supporting a youthful appearance and resilience over time.</p></div></div></div>",
PRODUCT,'9218580742377,handle,ar,,,scalp-support-serum,
PRODUCT,'9218580742377,product_type,ar,,,,
PRODUCT,'9218580742377,meta_title,ar,,,Anti-Aging Scalp Serum with Sage and Vitamins | TARA,
PRODUCT,'9218580742377,meta_description,ar,,,"Anti-aging scalp serum that strengthens the hair root, helps delay graying, and improves hair density and shine. Award-winning product.",
PRODUCT,'9218581430505,title,ar,,,Nurture Leave-In Conditioner,
PRODUCT,'9218581430505,body_html,ar,,,"<div><div><div><p>This powerful formula delivers comprehensive benefits, from deep hydration and frizz control to heat protection and enhanced shine. With Natural Moisturizing Factors, amino acids, and antioxidant-rich strawberry extract, it keeps hair hydrated, strong, and protected against daily damage. Olive, sesame, grapeseed, and argan oils nourish and smooth, making hair soft and easy to manage without weighing it down. Suitable for all hair types, this leave-in conditioner can be used daily to maintain your hair’s health and beauty effortlessly. Perfect for on-the-go hydration or as a finishing touch to your styling routine.</p></div></div></div>",
PRODUCT,'9218581430505,handle,ar,,,nurture-leave-in-conditioner,
PRODUCT,'9218581430505,product_type,ar,,,,
PRODUCT,'9218581430505,meta_title,ar,,,Hydrating Leave-In Conditioner Strawberry + NMF | TARA,
PRODUCT,'9218581430505,meta_description,ar,,,"Leave-in conditioner that hydrates, controls frizz, smooths, and protects hair from oxidative stress and photoaging.",
PRODUCT,'9218581659881,title,ar,,,Nurture Conditioner,
PRODUCT,'9218581659881,body_html,ar,,,"<div><div><div><p>Strawberry+ NMF Nurture Conditioner provides deep hydration and protection, keeping your hair soft, shiny, and manageable. Formulated with nourishing olive and argan oils, this conditioner locks in moisture and enhances shine without weighing hair down. raspberry extract offers antioxidant protection, shielding hair from environmental stress and daily wear. Use regularly for hair that feels silky smooth, looks radiant, and stays protected throughout the day.</p></div></div></div>",
PRODUCT,'9218581659881,handle,ar,,,nurture-conditioner,
PRODUCT,'9218581659881,product_type,ar,,,,
PRODUCT,'9218581659881,meta_title,ar,,,Acondicionador Hidratante Fresa + NMF | TARA,
PRODUCT,'9218581659881,meta_description,ar,,,"Conditioner with Strawberry + NMF that deeply hydrates, reduces frizz, protects against photoaging, and provides softness and shine without weighing hair down.",
PRODUCT,'9218582249705,title,ar,,,Nurture Shampoo,
PRODUCT,'9218582249705,body_html,ar,,,"<div><div><div><p>Our gentle shampoo combines natural and scientific ingredients for a refreshing cleanse that supports hair health. Infused with antioxidant-rich strawberry extract, this shampoo protects against daily environmental damage while gently removing buildup. With regular use, this shampoo leaves hair feeling clean, hydrated, and more manageable, ready for whatever the day brings.</p></div></div></div>",
PRODUCT,'9218582249705,handle,ar,,,nurture-shampoo,
PRODUCT,'9218582249705,product_type,ar,,,,
PRODUCT,'9218582249705,meta_title,ar,,,Hydrating Strawberry Shampoo + NMF | TARA,
PRODUCT,'9218582249705,meta_description,ar,,,"Sulfate-free hydrating shampoo that cleanses without irritating the scalp, provides deep, long-lasting hydration, reduces frizz, and protects.",
PRODUCT,'9218582610153,title,ar,,,Nurture System,
PRODUCT,'9218582610153,body_html,ar,,,"<div><div><div><p>Upgrade your hair care routine with the Strawberry+ NMF Nurture System, a comprehensive 3-step regimen designed to hydrate, nourish, and protect. Start with the Nurture Shampoo to gently cleanse and maintain moisture, followed by the Nurture Conditioner to deeply nourish and smooth, and finish with the Nurture Leave-In Conditioner for all-day hydration and frizz control. Infused with Strawberry Extract, Natural Moisturizing Factors, and a blend of nourishing oils, this system provides everything your hair needs to stay soft, shiny, and healthy. Whether you're combating dryness, frizz, or damage, the Strawberry + NMF Nurture System is your go-to solution for beautiful, resilient hair.</p></div></div></div>",
PRODUCT,'9218582610153,handle,ar,,,nurture-system,
PRODUCT,'9218582610153,product_type,ar,,,,
PRODUCT,'9218582610153,meta_title,ar,,,Hydrating Scalp Routine with Strawberry + NMF | TARA,
PRODUCT,'9218582610153,meta_description,ar,,,"Fresa + NMF hair routine that delivers long-lasting hydration, soothes the scalp, and protects against oxidative stress for soft, shiny hair.",
PRODUCT,'9218582773993,title,ar,,,Cactus + Red Seaweed Scalp Serum,
PRODUCT,'9218582773993,body_html,ar,,,"<div><div><div><p>Elevate your hair care routine with our Detox Cactus + Red Seaweed Scalp Serum. This advanced formula blends heritage and science, using the power of Cactus, Red Seaweed, and Celery Seed to restore and maintain scalp health. Cactus extract, rich in antioxidants, aids in scalp restoration and protection, while Red Seaweed delivers essential hydration, supporting moisture retention and scalp health. Celery Seed promotes a balanced scalp by regulating sebum production and providing relief from scalp discomfort. This serum ensures a thriving scalp environment, laying the foundation for stronger, more resilient hair. Lightweight and non-greasy, it absorbs quickly, leaving no residue and maintaining your hair's natural texture. Ideal for those seeking a healthy, balanced scalp and stronger hair, this serum is an essential addition to your hair care regimen.</p></div></div></div>",
PRODUCT,'9218582773993,handle,ar,,,cactus-red-seaweed-scalp-serum,
PRODUCT,'9218582773993,product_type,ar,,,,
PRODUCT,'9218582773993,meta_title,ar,,,Soothing Serum for Irritated Scalp | TARA,
PRODUCT,'9218582773993,meta_description,ar,,,"Revitalizing serum that soothes irritated scalp, helps reduce sebum and dandruff, and protects against pollution. Long-lasting balance and freshness.",
PRODUCT,'9218582872297,title,ar,,,Ghassoul + Avocado Smoothing Conditioner,
PRODUCT,'9218582872297,body_html,ar,,,"<div><div><div><p>Our smoothing conditioner is a deeply moisturizing blend infused with Ghassoul Clay, a traditional North African remedy known for enhancing texture and volume through its rich mineral content. Enriched with the emollient properties of Avocado and Rapeseed Oils, it boosts hair's elasticity, softness, and shine without weighing it down.</p></div></div></div>",
PRODUCT,'9218582872297,handle,ar,,,ghassoul-avocado-smoothing-conditioner,
PRODUCT,'9218582872297,product_type,ar,,,,
PRODUCT,'9218582872297,meta_title,ar,,,Acondicionador Suavizante y Nutritivo | TARA,
PRODUCT,'9218582872297,meta_description,ar,,,"A deeply nourishing and soothing conditioner that strengthens hair. Restores balance and leaves hair soft, lightweight, and full of vitality without weighing it down.",
PRODUCT,'9218582970601,title,ar,,,Charcoal + Salicylic Exfoliating Shampoo,
PRODUCT,'9218582970601,body_html,ar,,,"<div><div><div><p>This sulfate-free exfoliating shampoo harnesses the power of activated charcoal and salicylic acid to detoxify and purify the scalp. It effectively removes buildup, excess oil, and impurities, while plant-based exfoliators lift away dead skin cells. Infused with peppermint, spearmint, tea tree, and coconut oils, it hydrates and soothes itchy, irritated, and flaky scalp. This shampoo supports long-term hair health by promoting the absorption of essential vitamins and minerals. Ideal for those seeking a thorough cleanse, it leaves the scalp balanced and refreshed.</p></div></div></div>",
PRODUCT,'9218582970601,handle,ar,,,charcoal-salicylic-exfoliating-shampoo,
PRODUCT,'9218582970601,product_type,ar,,,,
PRODUCT,'9218582970601,meta_title,ar,,,Exfoliating and Rebalancing Shampoo for the Scalp | TARA,
PRODUCT,'9218582970601,meta_description,ar,,,"An exfoliating shampoo containing activated charcoal and salicylic acid that removes impurities, dead skin cells, and excess sebum without compromising the natural barrier.",
PRODUCT,'9218583068905,title,ar,,,Follicle-Boost Serum,
PRODUCT,'9218583068905,body_html,ar,,,"<div><div><div>
<p>Embodying Tara's philosophy, our Follicle-Boost Serum blends rosemary from heritage with peptides from science. Rosemary extract enhances scalp circulation, balances pH, and soothes irritations, creating an optimal environment for hair vitality. Peptides target follicle aging, strengthen hair anchorage and combat early hair loss. The serum also includes hydrolyzed keratin for structural support, Larix europaea wood extract for moisture retention, and clover flower extract to calm scalp irritation. This synergistic blend fortifies and densifies hair, reduces shedding, and supports overall scalp health.</p>
<p> </p>
</div></div></div>",
PRODUCT,'9218583068905,handle,ar,,,follicle-boost-serum,
PRODUCT,'9218583068905,product_type,ar,,,,
PRODUCT,'9218583068905,meta_title,ar,,,Densifying Scalp Serum | TARA,
PRODUCT,'9218583068905,meta_description,ar,,,"Densifying serum for the scalp with rosemary and Procapil® that stimulates hair growth, strengthens the hair root, and improves hair density.",
PRODUCT,'9218583167209,title,ar,,,Strand Thicken Conditioner,
PRODUCT,'9218583167209,body_html,ar,,,"<div><div><div><p>Our weightless conditioner is crafted to hydrate and thicken hair while maintaining a light, manageable feel. Infused with nourishing olive oil, antioxidant-rich grapeseed oil, and hydrating vitamin B5, it smooths the cuticle, calms the scalp, and fortifies each strand. Perfect for daily use, it leaves hair soft, densified, and with a lustrous finish.</p></div></div></div>",
PRODUCT,'9218583167209,handle,ar,,,strand-thicken-conditioner,
PRODUCT,'9218583167209,product_type,ar,,,,
PRODUCT,'9218583167209,meta_title,ar,,,Densifying Conditioner with Rosemary and Peptides | TARA,
PRODUCT,'9218583167209,meta_description,ar,,,"Densifying conditioner with rosemary and Capixyl™ that strengthens hair fiber, improves density and reduces breakage without weighing hair down.",
PRODUCT,'9218583265513,title,ar,,,Scalp Prep Shampoo,
PRODUCT,'9218583265513,body_html,ar,,,"<div><div><div><p>Our sulfate-free shampoo enhances scalp health and prepares hair for optimal thickness and density. Infused with natural extracts and peptides, it gently cleanses without stripping natural oils, creating the perfect foundation for your hair care routine.</p></div></div></div>",
PRODUCT,'9218583265513,handle,ar,,,scalp-prep-shampoo,
PRODUCT,'9218583265513,product_type,ar,,,,
PRODUCT,'9218583265513,meta_title,ar,,,Densifying Shampoo Rosemary+ Peptides | TARA,
PRODUCT,'9218583265513,meta_description,ar,,,"Sulfate-free densifying shampoo with rosemary and Capixyl™ that stimulates growth, strengthens the follicle, and improves hair density from the root.",
PRODUCT,'9218583494889,title,ar,,,Age-Well System,
PRODUCT,'9218583494889,body_html,ar,,,"<div><div><div><p>This 3-step system provides a comprehensive approach to hair care, targeting the signs of aging such as thinning, dryness, and lack of vitality. The regimen starts with a gentle cleanse to maintain scalp health, followed by deep conditioning that restores elasticity and moisture, strengthening hair from within. The final step rejuvenates the scalp, promoting thicker, healthier hair growth and combating external stressors that can accelerate aging.</p></div></div></div>",
PRODUCT,'9218583494889,handle,ar,,,age-well-system,
PRODUCT,'9218583494889,product_type,ar,,,,
PRODUCT,'9218583494889,meta_title,ar,,,Anti-Aging Scalp Routine with Sage and Multivitamins | TARA,
PRODUCT,'9218583494889,meta_description,ar,,,Anti-aging routine with sage and vitamins that strengthens and regenerates hair from the root. Prevents hair aging and delays the appearance of gray hair.,
PRODUCT,'9218583527657,title,ar,,,Hair Density System,
PRODUCT,'9218583527657,body_html,ar,,,"<div><div><div>
<p>The Rosemary+ Peptides Hair Density System embodies Tara's philosophy by blending rosemary from heritage with peptides from science. This 3-step bundle includes: <br><br>1.<strong>  Scalp Prep Shampoo</strong> - Gently cleanses and primes the scalp.<strong><br></strong>2.<strong>  Strand Thicken Conditioner</strong> - Hydrates and fortifies each strand.<strong><br></strong>3. <strong> Follicle-Boost Serum</strong> - Stimulates and nourishes follicles.</p>
<p>Together, these products create a synergistic effect that supports scalp health, enhances hair density, and reduces shedding. The combination of hydrolyzed keratin, larix europaea wood extract, and clover flower extract ensures optimal results.</p>
</div></div></div>",
PRODUCT,'9218583527657,handle,ar,,,hair-density-system,
PRODUCT,'9218583527657,product_type,ar,,,,
PRODUCT,'9218583527657,meta_title,ar,,,Densifying Hair Treatment | TARA,
PRODUCT,'9218583527657,meta_description,ar,,,"Three-step densifying routine that works from the root to promote growth, strengthen the follicle, and protect against oxidative damage.",
PRODUCT,'9218583560425,title,ar,,,Scalp + Hair Revival System,
PRODUCT,'9218583560425,body_html,ar,,,"<div><div><div><p>Experience a comprehensive approach to scalp and hair care with our Detox Scalp+Hair Revival System. This 3-step system includes an exfoliating shampoo to remove buildup, a smoothing conditioner to hydrate and enhance texture, and a soothing serum to balance the scalp. Formulated with a blend of charcoal, Ghassoul Clay, Avocado Oil, Cactus, and Red Seaweed, this system revitalizes your hair and scalp, promoting stronger, healthier hair. Perfect for those seeking a thorough detox and rejuvenation of their hair and scalp.</p></div></div></div>",
PRODUCT,'9218583560425,handle,ar,,,scalp-hair-revival-system,
PRODUCT,'9218583560425,product_type,ar,,,,
PRODUCT,'9218583560425,meta_title,ar,,,Purifying and Balancing Scalp Detox Routine | TARA,
PRODUCT,'9218583560425,meta_description,ar,,,"Detox Hair Routine that purifies the scalp, regulates sebum production and strengthens the hair fiber. Cleaner, lighter, shinier hair revitalized from the root.",
PRODUCT,'9218583593193,title,ar,,,Botanical Water Cream,
PRODUCT,'9218583593193,body_html,ar,,,"<div><div><div><p>Our water cream melts into your skin at first touch. Formulated with hyaluronic acid to retain moisture, our thirst quencher heroes malachite to help prevent the appearance of fine lines and wrinkles, blue lotus, a powerful botanical hydrator rich in antioxidants such as phenols and flavonoids, and blue daisy, a naturally calming flower. A water and nutrient delivery system, to your skin, this instant and long-lasting hydrator is also silicone free, which means non-comedogenic, kind to you, and to the planet. </p></div></div></div>",
PRODUCT,'9218583593193,handle,ar,,,botanical-water-cream,
PRODUCT,'9218583593193,product_type,ar,,,,
PRODUCT,'9218583625961,title,ar,,,Argan Oil,
PRODUCT,'9218583625961,body_html,ar,,,"<div><div><div><p><span style=""font-weight: 400;"">100% pure, cold-pressed Argan Oil. Extracted from high quality argan fruit kernels, it is preserved in a raw state to retain a high concentration of vitamins, antioxidants and fatty acids. The natural scent is removed through evaporation to avoid chemical refinement, resulting in a lightweight oil that penetrates the skin barrier to deeply hydrate and nourish. Non-greasy and non-comedogenic, it absorbs quickly and can also be used as a primer. </span></p></div></div></div>",
PRODUCT,'9218583625961,handle,ar,,,argan-oil,
PRODUCT,'9218583625961,product_type,ar,,,,
PRODUCT,'9218583724265,title,ar,,,Nourishing Dry Oil,
PRODUCT,'9218583724265,body_html,ar,,,"<div><div><div><p><span style=""font-weight: 400;"">A transformative formula of nine nutrient-rich botanical oils for your best glowing skin. Formulated with bakuchiol, the kind-to-skin, natural alternative to retinol, our all-in-one treatment helps diminish the appearance of fine lines, improve skin tone and fights signs of atmospheric aging without increasing photosensitivity. Jojoba and Sandalwood oils work synergistically to regulate sebum levels, boost collagen production and soothe inflammation, while Padina Pavonica Extract provides an added barrier against toxins and pollutants. Lightweight and non-comedogenic, it is safe to use daily. Top-up throughout the day for extra glow.</span></p></div></div></div>",
PRODUCT,'9218583724265,handle,ar,,,nourishing-dry-oil,
PRODUCT,'9218583724265,product_type,ar,,,,
PRODUCT,'9218583855337,title,ar,,,Deep Cleansing Clay Mask,
PRODUCT,'9218583855337,body_html,ar,,,"<div><div><div><p><span style=""font-weight: 400;"">A combination of natural clays and nutrient-rich ingredients that cleanse and rebalance the skin. Our formula gently draws up impurities from deep within the pores while exfoliating the surface to remove cell buildup and excess oil, leaving skin feeling softer, smoother and less prone to breakouts.</span></p></div></div></div>",
PRODUCT,'9218583855337,handle,ar,,,deep-cleansing-clay-mask,
PRODUCT,'9218583855337,product_type,ar,,,,
PRODUCT,'9218584051945,title,ar,,,Hair Stimulation System,
PRODUCT,'9218584051945,body_html,ar,,,"<div><div><div>
<p>Our Onion+ Peptides Hair Stimulation System is meticulously formulated to address thinning hair and scalp health. This system includes the Volumizing Shampoo, Thickening Conditioner, and Follicle-Stimulating Scalp Serum, working together to create an optimal environment for hair production and growth.</p>
<p> </p>
</div></div></div>",
PRODUCT,'9218584051945,handle,ar,,,hair-stimulation-system,
PRODUCT,'9218584051945,product_type,ar,,,,
PRODUCT,'9218584051945,meta_title,ar,,,Hair loss prevention routine with onion and peptides | TARA,
PRODUCT,'9218584051945,meta_description,ar,,,"3-step anti-hair-loss routine that strengthens the follicle, reduces shedding, and stimulates hair growth. Formulated with onion and Capixyl™.",
PRODUCT,'9218584084713,title,ar,,,Beauty Case,
PRODUCT,'9218584084713,body_html,ar,,,,
PRODUCT,'9218584084713,handle,ar,,,beauty-case,
PRODUCT,'9218584084713,product_type,ar,,,,
PRODUCT,'9218584117481,title,ar,,,Black Garlic + Ceramides Deluxe Sample Routine,
PRODUCT,'9218584117481,body_html,ar,,,,
PRODUCT,'9218584117481,handle,ar,,,black-garlic-ceramides-deluxe-sample,
PRODUCT,'9218584117481,product_type,ar,,,,
PRODUCT,'9218584150249,title,ar,,,Onion + Peptides Deluxe Sample Routine,
PRODUCT,'9218584150249,body_html,ar,,,,
PRODUCT,'9218584150249,handle,ar,,,onion-peptides-deluxe-sample,
PRODUCT,'9218584150249,product_type,ar,,,,
PRODUCT,'9218584183017,title,ar,,,Date + Multivitamin Deluxe Sample Routine,
PRODUCT,'9218584183017,body_html,ar,,,,
PRODUCT,'9218584183017,handle,ar,,,date-multivitamin-deluxe-sample,
PRODUCT,'9218584183017,product_type,ar,,,,
PRODUCT,'9218584215785,title,ar,,,Rosemary + Peptides Deluxe Sample Routine,
PRODUCT,'9218584215785,body_html,ar,,,,
PRODUCT,'9218584215785,handle,ar,,,rosemary-peptides-deluxe-sample,
PRODUCT,'9218584215785,product_type,ar,,,,
PRODUCT,'9218584248553,title,ar,,,Sage + Multivitamin Deluxe Sample Routine,
PRODUCT,'9218584248553,body_html,ar,,,,
PRODUCT,'9218584248553,handle,ar,,,sage-multivitamin-deluxe-sample,
PRODUCT,'9218584248553,product_type,ar,,,,
PRODUCT,'9218584281321,title,ar,,,Signature Tote Bag,
PRODUCT,'9218584281321,body_html,ar,,,,
PRODUCT,'9218584281321,handle,ar,,,signature-tote-bag,
PRODUCT,'9218584281321,product_type,ar,,,,
PRODUCT,'9218666234089,title,ar,,,Follicle-Stimulating Scalp Serum,
PRODUCT,'9218666234089,body_html,ar,,,"<div><div><div><p>A powerful concentrate designed to stimulate the scalp for stronger hair production. It boosts microcirculation to the follicles, increasing their supply of oxygen and nutrients while accelerating the rate at which they produce hair during the growth cycle. Combined with an optimal dose of peptides, it soothes and strengthens the follicles to reduce shedding and helps thinning hair grow back stronger and fuller.</p></div></div></div>",
PRODUCT,'9218666234089,handle,ar,,,follicle-stimulating-scalp-serum,
PRODUCT,'9218666234089,product_type,ar,,,,
PRODUCT,'9218666234089,meta_title,ar,,,Anti-hair-loss scalp serum with 5% Capixyl™ | TARA,
PRODUCT,'9218666234089,meta_description,ar,,,"Anti-hair-loss scalp serum with 5% Capixyl™ and onion that reduces hair loss and stimulates growth for denser, stronger hair from the root.",
PRODUCT,'9218666987753,title,ar,,,Thickening Conditioner,
