Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'9218666234089,product_type,ar,,,"",
PRODUCT,'9218666234089,meta_title,ar,,,Anti-hair-loss scalp serum with 5% Capixyl™ | TARA,سيروم فروة مضاد لتساقط الشعر بنسبة 5% Capixyl™ | TARA
PRODUCT,'9218666234089,meta_description,ar,,,"Anti-hair-loss scalp serum with 5% Capixyl™ and onion that reduces hair loss and stimulates growth for denser, stronger hair from the root.",سيروم فروة مضاد للتساقط بنسبة 5% Capixyl™ وبخلاصة البصل يقلّل فقدان الشعر ويحفّز النمو لشعر أكثر كثافة وقوة من الجذور.
PRODUCT,'9218666987753,title,ar,,,Thickening Conditioner,بلسم كثافة
PRODUCT,'9218666987753,body_html,ar,,,"<div><div><div><p>Formulated with peptides, onion and red clover extract, our conditioner supports thicker, fuller hair. Beta-glucan, olive, and grapeseed oils provide effective smoothing and repair. Enriched with hydrolyzed keratin and collagen, the conditioner enhances hair fullness with reduced breakage for a restored, healthy shine.</p></div></div></div>","<div><div><div><p id=""IX1778O"" style=""text-align: right;""><strong>يقوي </strong>و يطيل الشعر<br><strong>يغذي </strong>الياف الشعر من الداخل ليمنح امتلاء و كثافة<br><strong>يعزز </strong>اللمعان&nbsp;</p></div></div></div>"
PRODUCT,'9218666987753,handle,ar,,,thickening-conditioner,
PRODUCT,'9218666987753,product_type,ar,,,"",
PRODUCT,'9218666987753,meta_title,ar,,,Volumizing conditioner with onion and peptides | TARA,بلسم مكثّف بالبصل والببتيدات | TARA
PRODUCT,'9218666987753,meta_description,ar,,,"Thickening conditioner with onion extract and Capixyl™ that nourishes, detangles and reduces breakage and split ends.",بلسم مكثّف بخلاصة البصل وCapixyl™ يغذّي، يسهل فك التشابك ويقلّل التكسر والتقصّف.
PRODUCT,'9218668003561,title,ar,,,Volumizing Shampoo,شامبو مكوِّن للكثافة
PRODUCT,'9218668003561,body_html,ar,,,"<div><div><div><p>Designed for thinning hair, this sulfate-free shampoo combines peptides and onion extract for a scalp-stimulating, deep cleanse. It primes the scalp and strands for volume restoration while botanical extracts like lavender, red clover, rosebay flower, and thyme boost scalp health and hair resilience.</p></div></div></div>","<div><div><div><p style=""text-align: right;""><strong>ينظف </strong>فروة الراس دون إزالة المعادن المفيدة<br><strong>يهيئ </strong>فروة الراس بخلق بيئة صحية لنمو الشعر<br><strong>يقوي </strong>البصيلات ويطيل طور النمو&nbsp;<br><strong>يقلل </strong>ترقق الشعر لاستعادة صحة فروة الرأس</p></div></div></div>"
PRODUCT,'9218668003561,handle,ar,,,volumizing-shampoo,
PRODUCT,'9218668003561,product_type,ar,,,"",
PRODUCT,'9218668003561,meta_title,ar,,,Anti-hair loss shampoo with onion and peptides | TARA,شامبو مضاد لتساقط الشعر بالبصل والببتيدات | TARA
PRODUCT,'9218668003561,meta_description,ar,,,Anti-hair-loss shampoo with onion extract and Capixyl™ that strengthens the follicle and reduces shedding. Promotes volume and density at the root.,شامبو مضاد للتساقط بخلاصة البصل وCapixyl™ يقوّي البصيلة ويقلّل التساقط. يعزّز الامتلاء والكثافة من الجذور.
PRODUCT_OPTION,'11606407610601,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606407774441,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606407872745,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606407938281,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408036585,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408102121,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408200425,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408331497,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408429801,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408560873,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606408757481,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606409445609,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606409740521,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606410494185,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606411051241,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606411313385,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606411477225,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606411641065,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606411804905,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412034281,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412198121,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412558569,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412591337,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412624105,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412656873,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412689641,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412787945,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606412919017,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413181161,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413213929,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413246697,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413279465,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413312233,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413345001,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413377769,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606413410537,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606535766249,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606536552681,name,ar,,,Title,العنوان
PRODUCT_OPTION,'11606537601257,name,ar,,,Title,العنوان
PRODUCT_OPTION_VALUE,'4533691416809,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533694398697,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533701214441,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533710979305,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533716812009,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533722120425,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533726707945,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533748433129,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533755445481,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533765341417,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533777629417,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533790867689,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533800403177,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533818687721,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533836513513,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533844377833,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533850734825,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533858140393,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533865152745,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533871870185,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533880586473,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533903556841,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533913420009,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533920334057,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533928526057,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533936980201,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533943566569,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4533955625193,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534005170409,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534005268713,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534005399785,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534005825769,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534006350057,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534006513897,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534006743273,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4534007169257,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4537056952553,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4537067929833,name,ar,,,Default Title,العنوان الافتراضي
PRODUCT_OPTION_VALUE,'4537080283369,name,ar,,,Default Title,العنوان الافتراضي
