Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,'34523990622441,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Apply 1 dropper directly to the scalp on wet or dry hair. Distribute evenly along part lines, the sides and the back. Gently massage with the fingertips to aid absorption. Do not rinse; style as usual. Daily use recommended.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Apply 1 dropper directly to the scalp on wet or dry hair. Distribute evenly along part lines, the sides and the back. Gently massage with the fingertips to aid absorption. Do not rinse; style as usual. Daily use recommended.""}]}]}"
METAFIELD,'34523990655209,value,ar,,,How to Use,How to Use
METAFIELD,'34523990687977,value,ar,,,Key Benefits,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Key Benefits""}]}]}"
METAFIELD,'34523990720745,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Alga Roja: "",""bold"":true},{""type"":""text"",""value"":""Hydrates, soothes and strengthens the scalp, protecting it from irritation and oxidative stress.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Cactus: "",""bold"":true},{""type"":""text"",""value"":""Provides intense hydration, soothes the scalp and protects against environmental aggressors, improving hair vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Semilla de Apio:"",""bold"":true},{""type"":""text"",""value"":"" Purifies and balances the scalp by regulating excess sebum and delivering lasting freshness. Protects against irritation and flaking, supporting a healthy scalp. ""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Mentyl Lactate: "",""bold"":true},{""type"":""text"",""value"":""Delivers a gentle, long‑lasting cooling sensation. Used to refresh and calm the scalp, relieving itch and irritation. ""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""INCI completo: AQUA (WATER). PEG-40 HYDROGENATED CASTOR OIL. PROPANEDIOL. CAPRYLIC/CAPRIC TRIGLYCERIDE. OPUNTIA FICUS-INDICA STEM EXTRACT. CHONDRUS CRISPUS EXTRACT. APIUM GRAVEOLENS (CELERY) SEED EXTRACT. MENTHYL LACTATE. PANTHENOL. GLYCERIN. DISODIUM EDTA. CITRIC ACID. SODIUM HYDROXIDE. PHENOXYETHANOL. ETHYLHEXYLGLYCERIN."",""italic"":true}]}]}","{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""مستخلص الطحالب الحمراء: "",""bold"":true},{""type"":""text"",""value"":""يرطّب فروة الرأس، يهدّئها ويقوّيها، ويحميها من التهيّج والإجهاد التأكسدي.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""مستخلص الكاكتوس: "",""bold"":true},{""type"":""text"",""value"":""يوفّر ترطيبًا مكثفًا، يهدّئ فروة الرأس ويحصّنها من العوامل البيئية، ويحسّن حيوية الشعر.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""مستخلص بذور الكرفس:"",""bold"":true},{""type"":""text"",""value"":""ينقي ويوازن فروة الرأس من خلال تنظيم الإفرازات الدهنية الزائدة وتقديم انتعاش مستمر. يحمي من التهيّج والتقشّر، ويدعم فروة رأس صحية.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Mentyl Lactate: "",""bold"":true},{""type"":""text"",""value"":""يوفّر إحساس تبريد لطيف يدوم طويلًا. يُستخدم لتجديد وتهدئة فروة الرأس، وتخفيف الحكة والتهيج.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""INCI completo: AQUA (WATER). PEG-40 HYDROGENATED CASTOR OIL. PROPANEDIOL. CAPRYLIC/CAPRIC TRIGLYCERIDE. OPUNTIA FICUS-INDICA STEM EXTRACT. CHONDRUS CRISPUS EXTRACT. APIUM GRAVEOLENS (CELERY) SEED EXTRACT. MENTHYL LACTATE. PANTHENOL. GLYCERIN. DISODIUM EDTA. CITRIC ACID. SODIUM HYDROXIDE. PHENOXYETHANOL. ETHYLHEXYLGLYCERIN."",""italic"":true}]}""}"
METAFIELD,'34523990753513,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Purifies and balances the scalp: "",""bold"":true},{""type"":""text"",""value"":""Regulates excess sebum and removes impurities, leaving the scalp fresh and clean—ideal for preventing flaking and maintaining scalp health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydrates and repairs: "",""bold"":true},{""type"":""text"",""value"":""Hydrates, softens and strengthens the hair fiber from the root, increasing elasticity and resistance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Immediate freshness and comfort: "",""bold"":true},{""type"":""text"",""value"":""Provides prolonged cooling, calms irritation and itch, and mildly stimulates microcirculation to support follicle health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protects and strengthens follicles: "",""bold"":true},{""type"":""text"",""value"":""Red algae extract supplies antioxidants, minerals and amino acids that protect, soothe and strengthen follicles, preventing dryness and irritation even on sensitive scalps.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Supports natural scalp regeneration: "",""bold"":true},{""type"":""text"",""value"":""Delivers water, vitamins and minerals to keep the scalp balanced, hydrated and protected from external aggressors, supporting healthy, vigorous hair growth.""}]}]}]}","{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""ينقي فروة الرأس ويوازنها: "",""bold"":true},{""type"":""text"",""value"":""ينظّم الإفرازات الدهنية الزائدة ويزيل الشوائب، ليترك فروة الرأس منتعشة ونظيفة—مثالي لمنع التقشّر والحفاظ على صحة فروة الرأس.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""يرطّب ويصلّح: "",""bold"":true},{""type"":""text"",""value"":""يرطّب، يطرّي ويقوّي ألياف الشعر من الجذر، يزيد المرونة والمقاومة.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""انتعاش فوري وراحة: "",""bold"":true},{""type"":""text"",""value"":""يمنح تبريدًا لطيفًا يدوم طويلًا، يهدّئ التهيّج والحكة، ويحفّز الدورة الدقيقة بشكل طفيف لدعم صحة البصيلة.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""يحمي ويقوّي البُصيلات: "",""bold"":true},{""type"":""text"",""value"":""مستخلص الطحالب الحمراء يوفر مضادات الأكسدة والمعادن والأحماض الأمينية التي تحمي وتهدئ وتقوّي البُصيلات، وتمنع الجفاف والتهيج حتى عند فروة الرأس الحساسة.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""يدعم تجديد فروة الرأس الطبيعي: "",""bold"":true},{""type"":""text"",""value"":""يوفّر الماء والفيتامينات والمعادن للحفاظ على توازن فروة الرأس وترطيبه وحمايته من العوامل الخارجية، ويدعم نمو شعر صحي وقوي.""}]}]}]}"
METAFIELD,'34523990819049,value,ar,,,486,
METAFIELD,'34523990851817,value,ar,,,new,جديد
METAFIELD,'34523991048425,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}","{""reviewCount"":0,""reviewAverageValue"":""0.0""}"
METAFIELD,'34524007530729,value,ar,,,543616,
METAFIELD,'34524007563497,value,ar,,,543616,
METAFIELD,'34524007596265,value,ar,,,Acondicionador Suavizante y Nutritivo | TARA,Acondicionador Suavizante y Nutritivo | TARA
METAFIELD,'34524007629033,value,ar,,,"Acondicionador muy nutritivo y calmante que fortalece el cabello. Restaura el equilibrio y deja el cabello suave, ligero y lleno de vitalidad, sin apelmazar.",بلسم مغذٍ ولطيف يعزز الشعر. يعيد التوازن ويترك الشعر ناعمًا وخفيفًا ومليئًا بالحيوية، دون أن يثقل.
METAFIELD,'34524007661801,value,ar,,,Rebalancing conditioner that nourishes and strengthens after a deep cleanse.,Rebalancing conditioner that nourishes and strengthens after a deep cleanse.
METAFIELD,'34524007694569,value,ar,,,250 mL,250 mL
METAFIELD,'34524007727337,value,ar,,,Detox,Detox
METAFIELD,'34524007760105,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance combining the freshness of mint and sage with a smoky, woody touch. Citrusy and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance combining the freshness of mint and sage with a smoky, woody touch. Citrusy and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}"
METAFIELD,'34524007792873,value,ar,,,Fragrance,Fragrance
METAFIELD,'34524007825641,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}"
METAFIELD,'34524007858409,value,ar,,,Free of,Free of
METAFIELD,'34524007891177,value,ar,,,Key Ingredients,Key Ingredients
METAFIELD,'34524007923945,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Remove excess water, apply conditioner from mid-lengths to ends, leave on for 2–3 minutes and rinse with cool water.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, follow with the ""},{""type"":""text"",""value"":""Detox Scalp Serum."",""bold"":true}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Remove excess water, apply conditioner from mid-lengths to ends, leave on for 2–3 minutes and rinse with cool water.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, follow with the ""},{""type"":""text"",""value"":""Detox conditioner and scalp serum"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}"
METAFIELD,'34524007956713,value,ar,,,How to Use,How to Use
METAFIELD,'34524008153321,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Fiber repair"",""bold"":true},{""type"":""text"",""value"":"": Panthenol and avocado oil penetrate the fiber, repairing damage, sealing the cuticle and preventing breakage and split ends.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strength and resilience"",""bold"":true},{""type"":""text"",""value"":"": Minerals from Ghassoul clay and antioxidants from avocado and pepper strengthen hair structure, making it more resistant to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydration and elasticity"",""bold"":true},{""type"":""text"",""value"":"": Humectant actives deliver water and nutrients to improve fiber flexibility and prevent frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Visible shine and softness"",""bold"":true},{""type"":""text"",""value"":"": A blend of lipids and vitamins nourishes hair, leaving it silky, manageable and with healthy natural shine.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protection from external aggressors"",""bold"":true},{""type"":""text"",""value"":"": Creates a protective barrier that shields the fiber from heat, pollution and oxidation.\n""}]}]}]}","{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Fiber repair"",""bold"":true},{""type"":""text"",""value"":"": Panthenol and avocado oil penetrate the fiber, repairing damage, sealing the cuticle and preventing breakage and split ends.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strength and resilience"",""bold"":true},{""type"":""text"",""value"":"": Minerals from Ghassoul clay and antioxidants from avocado and pepper strengthen hair structure, making it more resistant to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydration and elasticity"",""bold"":true},{""type"":""text"",""value"":"": Humectant actives deliver water and nutrients to improve fiber flexibility and prevent frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Visible shine and softness"",""bold"":true},{""type"":""text"",""value"":"": A blend of lipids and vitamins nourishes hair, leaving it silky, manageable and with healthy natural shine.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protection from external aggressors"",""bold"":true},{""type"":""text"",""value"":"": Creates a protective barrier that shields the fiber from heat, pollution and oxidation.\
""}]}]}]}"
METAFIELD,'34524008186089,value,ar,,,Key Benefits,Key Benefits
METAFIELD,'34524008218857,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Ghassoul Clay: "",""bold"":true},{""type"":""text"",""value"":""Gently cleanses, remineralizes and balances the scalp, adding shine and body to hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Avocado Oil:"",""bold"":true},{""type"":""text"",""value"":"" "",""bold"":true,""italic"":true},{""type"":""text"",""value"":""Nourishes and repairs hair deeply thanks to its richness in fatty acids, vitamins and antioxidants. Strengthens the hair fiber and protects against external damage. ""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5):"",""bold"":true},{""type"":""text"",""value"":"" A potent humectant and reparative agent that improves hair hydration, strengthens the fiber from within, smooths texture and increases elasticity, leaving hair stronger, more manageable and with healthy shine.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. COCO-CAPRYLATE. GLYCERIN. PROPANEDIOL. BEHENTRIMONIUM CHLORIDE. MOROCCAN LAVA CLAY. PERSEA GRATISSIMA (AVOCADO) OIL. XYLITOL. STEARAMIDOPROPYL DIMETHYLAMINE. PIPER NIGRUM (PEPPER) FRUIT EXTRACT. INGA ALBA BARK EXTRACT. PANTHENOL. ARGININE. POLYQUATERNIUM-37. LACTIC ACID. BUTYLENE GLYCOL. SODIUM LAUROYL LACTYLATE. SODIUM CAPROYL LACTYLATE. TETRASODIUM EDTA. TOCOPHEROL. ETHYLHEXYLGLYCERIN. PHENOXYETHANOL. CITRIC ACID. BRASSICA ALCOHOL. BRASSICYL VALINATE ESYLATE. GLYCERYL STEARATE. PEG-100 STEARATE. ISOPROPYL ALCOHOL. PARFUM (FRAGRANCE). TETRAMETHYL ACETYLOCTAHYDRONAPHTALENES."",""italic"":true}]}]}","{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Ghassoul Clay: "",""bold"":true},{""type"":""text"",""value"":""Gently cleanses, remineralizes and balances the scalp, adding shine and body to hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Avocado Oil:"",""bold"":true},{""type"":""text"",""value"":"" "",""bold"":true,""italic"":true},{""type"":""text"",""value"":""Nourishes and repairs hair deeply thanks to its richness in fatty acids, vitamins and antioxidants. Strengthens the hair fiber and protects against external damage. ""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5):"",""bold"":true},{""type"":""text"",""value"":"" A potent humectant and reparative agent that improves hair hydration, strengthens the fiber from within, smooths texture and increases elasticity, leaving hair stronger, more manageable and with healthy shine.""}]}]}]}"
