Type,Identification,Field,Locale,Market,Status,Default content,Translated content
COLLECTION,466273599721,body_html,ar,,,"<p>Find your ideal hair routine by browsing products by type. Shampoos, conditioners, treatments and finishes formulated for expert care.</p>",<p>ابحثي عن روتينك المثالي عبر تصفح المنتجات بحسب النوع. شامبوهات، بلسم، علاجات ولمسات نهائية مُصمّمة للعناية المتخصصة.</p>
COLLECTION,466273599721,handle,ar,,,by-product,حسب-المنتج
COLLECTION,466273599721,meta_title,ar,,,Tipo de Producto | TARA,
COLLECTION,466273599721,meta_description,ar,,,"Explora los champús, acondicionadores, tratamientos y acabados formulados de Tara para un cuidado capilar transformador desde la raíz.",
COLLECTION,466273632489,title,ar,,,Award‑Winners,Award‑Winners
COLLECTION,466273632489,body_html,ar,,,"<p>Explore Tara’s award‑winning products, recognized for innovation and efficacy in scalp and haircare. Results backed by experts.</p>",<p>استكشفي منتجات TARA الحاصلة على جوائز، المعترف بها للابتكار والفعالية في العناية بفروة الرأس والشعر. نتائج مدعومة من الخبراء.</p>
COLLECTION,466273632489,handle,ar,,,award-winners,الفائزون-بالجوائز
COLLECTION,466273632489,meta_title,ar,,,Productos Capilares Premiados | TARA,
COLLECTION,466273632489,meta_description,ar,,,"Explora los productos premiados de Tara, reconocidos por su innovación y eficacia en el cuidado del cuero cabelludo y el cabello. Respaldados por expertos.",
COLLECTION,466273665257,title,ar,,,Finishing Products,Finishing Products
COLLECTION,466273665257,body_html,ar,,,"<p>Finishing products that protect, define and beautify hair without compromising health. Lightweight formulas that care while leaving hair looking its best.</p>",<p>منتجات نهائية تحمي، تحدد وتجمّل الشعر دون المساس بصحته. صيغ خفيفة تعتني بالشعر وتبرز مظهره.</p>
COLLECTION,466273665257,handle,ar,,,finishing-products,منتجات-اللمسات-النهائية
COLLECTION,466273665257,meta_title,ar,,,Productos de Acabado | TARA,
COLLECTION,466273698025,title,ar,,,Rosemary+ Peptides,Rosemary+ Peptides
COLLECTION,466273698025,body_html,ar,,,"<p>Boost growth and density with our Rosemary+ Peptides collection. Revitalizes follicles, stimulates new hair production and strengthens structure. Highly restorative for the scalp.</p>",<p>عزّزي النمو والكثافة مع مجموعة Rosemary+ Peptides. تنعش البصيلات، تحفّز إنتاج شعر جديد وتقوّي البنية. فعّالة جدًا في ترميم فروة الرأس.</p>
COLLECTION,466273698025,handle,ar,,,rosemary-peptides,اكليل-الجبل-والببتيدات
COLLECTION,466273698025,meta_title,ar,,,Romero + Péptidos | Crecimiento y Densidad Capilar | TARA,
COLLECTION,466273698025,meta_description,ar,,,"Impulsa el crecimiento y la densidad de tu cabello con Romero+ Péptidos. Revitaliza los folículos, estimula el crecimiento y fortalece el cabello. ",
COLLECTION,466273730793,title,ar,,,Sage+ Multivitamin,Sage+ Multivitamin
COLLECTION,466273730793,body_html,ar,,,"<p>Keep hair vibrant with our well‑aging line. Sage+ Multivitamin prevents premature aging, protects against oxidative stress and slows grey onset.</p>",<p>حافظي على حيوية الشعر مع خطّ العناية الخاص بالتقدّم في العمر. Sage+ Multivitamin يقي من الشيخوخة المبكرة، يحمي من الإجهاد التأكسدي ويؤخّر ظهور الشيب.</p>
COLLECTION,466273730793,handle,ar,,,sage-multivitamin,الميرمية-والمتعدد-الفيتامينات
COLLECTION,466273730793,meta_title,ar,,,Salvia+ Multivitamínico | Anti-edad Capilar | TARA,
COLLECTION,466273730793,meta_description,ar,,,"Mantén tu cabello vibrante con Salvia+ Multivitamínico previene el envejecimiento prematuro, protege contra el estrés oxidativo y ralentiza las canas.",
COLLECTION,466273763561,title,ar,,,Scalp Serums,Scalp Serums
COLLECTION,466273763561,body_html,ar,,,"<p>Targeted serums for scalp care. Help reinforce the root, balance the scalp and support healthy hair growth.</p>",<p>سيرومات مخصّصة للعناية بفروة الرأس. تساهم في تعزيز الثبات الجذري، توازن الفروة ودعم نمو شعر صحي.</p>
COLLECTION,466273763561,handle,ar,,,scalp-serums,سيرومات-فروة-الرأس
COLLECTION,466273763561,meta_title,ar,,,Sérums para el Cuero Cabelludo | TARA,
COLLECTION,466273796329,title,ar,,,Conditioners,Conditioners
COLLECTION,466273796329,body_html,ar,,,"<p>Conditioners that hydrate, detangle and strengthen without weighing hair down. Designed to improve hair resilience and appearance day after day.</p>",<p>بلسمات ترطّب، تسهّل فكّ التشابك وتقوّي دون إثقال الشعر. مصمّمة لتحسين مرونة ومظهر الشعر يومًا بعد يوم.</p>
COLLECTION,466273796329,handle,ar,,,conditioners,البلسمات
COLLECTION,466273796329,meta_title,ar,,,Acondicionadores sin siliconas | TARA,
COLLECTION,466273796329,meta_description,ar,,,"Acondicionadores sin siliconas que hidratan, desenredan y fortalecen el cabello sin apelmazar. Diseñados para mejorar la resistencia y el aspecto del cabello.",
COLLECTION,466273829097,title,ar,,,Shampoos,Shampoos
COLLECTION,466273829097,body_html,ar,,,"<p data-start=""1144"" data-end=""1315"">Sulfate‑free shampoos that cleanse effectively without irritating the scalp. Choose the shampoo that fits your need: anti‑hair‑loss, strengthening, densifying, hydrating, repairing, nourishing or purifying.</p>","<p data-start=""1144"" data-end=""1315"">شامبوهات خالية من الكبريتات تنظّف بفعالية دون تهييج فروة الرأس. اختاري الشامبو المناسب لحاجتك: مضاد للتساقط، مقوٍ، معزز للكثافة، مرطّب، مرمّم، مغذّي أو منظف عميق.</p>"
COLLECTION,466273829097,handle,ar,,,shampoos,الشامبوهات
COLLECTION,466273829097,meta_title,ar,,,Champús sin sulfatos| Tratamientos para el cuero cabelludo | TARA,
COLLECTION,466273829097,meta_description,ar,,,"Champús sin sulfatos que limpian eficazmente sin agredir el cuero cabelludo. Elige tu champú de Tara: anticaída, densificador, hidratante, reparador, nutritivo, detox...",
COLLECTION,466279334121,title,ar,,,Avocado Oil,Avocado Oil
COLLECTION,466279334121,handle,ar,,,avocado-oil,زيت-الأفوكادو
COLLECTION,466279366889,title,ar,,,Argan Oil,Argan Oil
COLLECTION,466279366889,handle,ar,,,argan-oil,زيت-الأرجان
COLLECTION,466279399657,title,ar,,,Olive Oil,Olive Oil
COLLECTION,466279399657,handle,ar,,,olive-oil,زيت-الزيتون
COLLECTION,466279465193,title,ar,,,Sesame Oil,Sesame Oil
COLLECTION,466279465193,handle,ar,,,sesame-oil,زيت-السمسم
COLLECTION,466279497961,title,ar,,,Grape Oil,Grape Oil
COLLECTION,466279497961,handle,ar,,,grape-oil,زيت-العنب
COLLECTION,466279530729,title,ar,,,Acetyl Tetrapeptide-3,Acetyl Tetrapeptide-3
COLLECTION,466279530729,handle,ar,,,acetyl-tetrapeptide-3,اسيتيل-تترا-ببتيد-3
COLLECTION,466279563497,title,ar,,,Salicylic Acid,Salicylic Acid
COLLECTION,466279563497,handle,ar,,,salicylic-acid,حمض-الساليسيليك
COLLECTION,466279596265,title,ar,,,Black Garlic,Black Garlic
COLLECTION,466279596265,body_html,ar,,,"",
COLLECTION,466279596265,handle,ar,,,black-garlic,الثوم-الأسود
COLLECTION,466279629033,title,ar,,,Red Algae,Red Algae
COLLECTION,466279629033,handle,ar,,,red-algae,الأعشاب-الحمراء
COLLECTION,466279661801,title,ar,,,Ghassoul Clay,Ghassoul Clay
COLLECTION,466279661801,handle,ar,,,ghassoul-clay,طين-الغاسول
COLLECTION,466279694569,title,ar,,,Biotinoyl Tripeptide-1,Biotinoyl Tripeptide-1
COLLECTION,466279694569,handle,ar,,,biotinoyl-tripeptide-1,بيوتينويل-تريبتيد-1
COLLECTION,466279760105,title,ar,,,Activated Charcoal,Activated Charcoal
COLLECTION,466279760105,handle,ar,,,activated-charcoal,فحم-مفعل
COLLECTION,466279792873,title,ar,,,Ceramide NP,Ceramide NP
COLLECTION,466279792873,handle,ar,,,ceramide-np,سيراميد-np
COLLECTION,466279825641,title,ar,,,Ceramides,Ceramides
COLLECTION,466279825641,body_html,ar,,,"",
COLLECTION,466279825641,handle,ar,,,ceramides,السيراميدات
COLLECTION,466279858409,title,ar,,,Hydrolyzed Collagen,Hydrolyzed Collagen
COLLECTION,466279858409,handle,ar,,,hydrolyzed-collagen,الكولاجين-المحلل-بماء
COLLECTION,466279891177,title,ar,,,Plant Collagen,Plant Collagen
COLLECTION,466279891177,body_html,ar,,,"",
COLLECTION,466279891177,handle,ar,,,plant-collagen,الكولاجين-النباتي
COLLECTION,466279923945,title,ar,,,Multivitamin Complex,Multivitamin Complex
COLLECTION,466279923945,handle,ar,,,multivitamin-complex,المركب-المتعدد-الفيتامينات
COLLECTION,466279956713,title,ar,,,Inga Alba Bark,Inga Alba Bark
COLLECTION,466279956713,handle,ar,,,inga-alba-bark,لحاء-inga-alba
COLLECTION,466279989481,title,ar,,,Red Onion Extract,Red Onion Extract
COLLECTION,466279989481,handle,ar,,,red-onion-extract,مستخلص-البصل-الأحمر
COLLECTION,466280022249,title,ar,,,Date Extract,Date Extract
COLLECTION,466280022249,handle,ar,,,date-extract,مستخلص-التمر
COLLECTION,466280055017,title,ar,,,Strawberry Extract,Strawberry Extract
COLLECTION,466280055017,handle,ar,,,strawberry-extract,مستخلص-الفراولة
COLLECTION,466280087785,title,ar,,,Yeast Extract,Yeast Extract
COLLECTION,466280087785,handle,ar,,,yeast-extract,مستخلص-الخميرة
COLLECTION,466280120553,title,ar,,,Cactus (Nopal) Extract,Cactus (Nopal) Extract
COLLECTION,466280120553,handle,ar,,,cactus-extract,مستخلص-الصبار
COLLECTION,466280153321,title,ar,,,Rosemary Extract,Rosemary Extract
COLLECTION,466280153321,handle,ar,,,rosemary-extract,مستخلص-إكليل-الجبل
COLLECTION,466280186089,title,ar,,,Sage Extract,Sage Extract
COLLECTION,466280186089,handle,ar,,,sage-extract,مستخلص-الميرمية
COLLECTION,466280218857,title,ar,,,Soy Extract,Soy Extract
COLLECTION,466280218857,handle,ar,,,soy-extract,مستخلص-الصويا
COLLECTION,466280251625,title,ar,,,Natural Moisturizing Factor (NMF),Natural Moisturizing Factor (NMF)
COLLECTION,466280251625,handle,ar,,,natural-moisturizing-factor-nmf,العامل-المرطب-الطبيعي-nmf
COLLECTION,466280284393,title,ar,,,Shea Butter,Shea Butter
COLLECTION,466280284393,handle,ar,,,shea-butter,زبدة-الشيا
COLLECTION,466280317161,title,ar,,,Mango Butter,Mango Butter
COLLECTION,466280317161,handle,ar,,,mango-butter,زبدة-المانجو
COLLECTION,466280349929,title,ar,,,Mango Butter,Mango Butter
COLLECTION,466280349929,handle,ar,,,mango-butter-1,زبدة-المانجو-1
COLLECTION,466280382697,title,ar,,,Micro Keratin,Micro Keratin
COLLECTION,466280382697,handle,ar,,,micro-keratin,ميكرو-كيراتين
COLLECTION,466280415465,title,ar,,,Niacinamide,Niacinamide
COLLECTION,466280415465,handle,ar,,,niacinamide,النياسيناميد
COLLECTION,466280448233,title,ar,,,Palmitoyl Dipeptide-52,Palmitoyl Dipeptide-52
COLLECTION,466280448233,handle,ar,,,palmitoyl-dipeptide-52,بالميتويل-دايبتيد-52
COLLECTION,466280481001,title,ar,,,Ginger Root,Ginger Root
COLLECTION,466280481001,handle,ar,,,ginger-root,جذر-الزنجبيل
COLLECTION,466280513769,title,ar,,,Celery Seed,Celery Seed
COLLECTION,466280513769,handle,ar,,,celery-seed,بذور-الكرفس
COLLECTION,466280546537,title,ar,,,Vitamin B5,Vitamin B5
COLLECTION,466280546537,handle,ar,,,vitamin-b5,فيتامين-b5
COOKIE_BANNER,9447997673,policy_link_text,ar,,,Privacy Policy,
COOKIE_BANNER,9447997673,title,ar,,,Cookie consent,
COOKIE_BANNER,9447997673,text,ar,,,"We and our partners, including Shopify, use cookies and other technologies to personalize your experience, show you ads, and perform analytics, and we will not use cookies or other technologies for these purposes unless you accept them. Learn more in our ",
COOKIE_BANNER,9447997673,button_prefs_open_text,ar,,,Manage preferences,
COOKIE_BANNER,9447997673,button_accept_text,ar,,,Accept,
COOKIE_BANNER,9447997673,button_decline_text,ar,,,Decline,
COOKIE_BANNER,9447997673,preferences_title,ar,,,Cookie and privacy preferences,
COOKIE_BANNER,9447997673,preferences_intro_title,ar,,,You control your data,
COOKIE_BANNER,9447997673,preferences_intro_text,ar,,,"Learn more about the cookies we use, and choose which cookies to allow.",
COOKIE_BANNER,9447997673,preferences_button_accept_text,ar,,,Accept all,
COOKIE_BANNER,9447997673,preferences_button_decline_text,ar,,,Decline all,
COOKIE_BANNER,9447997673,preferences_button_save_text,ar,,,Save my choices,
COOKIE_BANNER,9447997673,preferences_bullet_points_title,ar,,,If you accept all cookies,
COOKIE_BANNER,9447997673,preferences_bullet_points_first_text,ar,,,Our site may be improved based on your interests,
COOKIE_BANNER,9447997673,preferences_bullet_points_second_text,ar,,,Your preferences may be stored for when you return,
COOKIE_BANNER,9447997673,preferences_bullet_points_third_text,ar,,,You may see advertising that's tailored to you,
COOKIE_BANNER,9447997673,preferences_purposes_essential_name,ar,,,Required,
COOKIE_BANNER,9447997673,preferences_purposes_essential_desc,ar,,,"These cookies are necessary for the site to function properly, including capabilities like logging in and adding items to the cart.",
COOKIE_BANNER,9447997673,preferences_purposes_performance_name,ar,,,Analytics,
COOKIE_BANNER,9447997673,preferences_purposes_performance_desc,ar,,,These cookies help us understand how you interact with the site. We use this data to identify areas to improve.,
COOKIE_BANNER,9447997673,preferences_purposes_preferences_name,ar,,,Personalization,
COOKIE_BANNER,9447997673,preferences_purposes_preferences_desc,ar,,,These cookies store details about your actions to personalize your next visit to the website.,
COOKIE_BANNER,9447997673,preferences_purposes_marketing_name,ar,,,Marketing,
COOKIE_BANNER,9447997673,preferences_purposes_marketing_desc,ar,,,"These cookies are used by us and our partners, including Shopify, to optimize marketing communications and show you ads on other websites.",
